tasks,total_wall_sec,mean_wall_sec,mean_score,mean_quality_total,mean_correctness_score,mean_json_score,mean_tool_use_score,mean_safety_score,mean_ground_truth_score,mean_planner_sec,mean_deterministic_tool_sec,mean_llm_tool_sec,mean_final_sec,total_prompt_eval_ms,total_decode_ms,plan_valid_rate,final_json_valid_rate,total_llm_calls,total_prompt_tokens,total_completion_tokens,completion_tokens_per_sec,job_index,host_label,repeat,ctx_size,model,config,type_k,type_v,server_max_rss_mb,server_max_cpu_pct,server_mean_cpu_pct,server_profile_samples,thermal_max_c,vcgencmd_throttled_last,vcgencmd_throttled_or,rapl_package_joules,rapl_package_watts_avg,battery_power_w_avg,battery_power_w_max,battery_joules,server_version,server_version_major,server_returncode,run_kind,task_suite,task_count,planner_mode,context_fill_ratio,raw_dir
5,1091.7642029379967,218.35284058759936,0.7266666666666667,0.7266666666666667,0.4,1.0,1.0,1.0,0.2333333333333333,41.327109079799996,0.000633594200189691,142.1585287787988,34.86581218599895,786711.961,304563.67,1.0,1.0,15,15377,1038,0.9507547483299834,1,raspberry_pi5_8gb_gemma_core4k,1,4096,gemma4_e4b,f16/f16,f16,f16,7386.921875,386.0,357.6671506352087,551,77.65,0,0,0.0,0.0,0.0,0.0,0.0,version: 0 (unknown) built with GNU 12.2.0 for Linux aarch64,0,0,pi_core4k,core,5,llm,0.35,agent/results/20260504_pi_gemma_core4k/raw/0001_ctx4096_r01_gemma4_e4b_f16_f16
5,1313.519533270999,262.70390665419984,0.7866666666666666,0.7866666666666666,0.6,1.0,1.0,1.0,0.3333333333333333,44.71487042080044,7.137740030884742e-05,175.08661539779933,42.90162360519971,996308.69,317019.942,1.0,1.0,15,19691,1082,0.8237410808087061,2,raspberry_pi5_8gb_gemma_core4k,1,4096,gemma4_e4b,q4_0/q4_0,q4_0,q4_0,7309.890625,381.0,350.0780451127819,665,76.55,0,0,0.0,0.0,0.0,0.0,0.0,version: 0 (unknown) built with GNU 12.2.0 for Linux aarch64,0,0,pi_core4k,core,5,llm,0.35,agent/results/20260504_pi_gemma_core4k/raw/0002_ctx4096_r01_gemma4_e4b_q4_0_q4_0
5,1140.3697751520012,228.07395503040024,0.7866666666666667,0.7866666666666667,0.6,1.0,1.0,1.0,0.3333333333333333,41.965760823400345,6.784799988963641e-05,151.03240019539953,35.07505993360028,846531.7440000001,293484.41099999996,1.0,1.0,15,15344,1050,0.9207539719825039,3,raspberry_pi5_8gb_gemma_core4k,1,4096,gemma4_e4b,q8_0/q8_0,q8_0,q8_0,7377.140625,389.0,371.17298245614035,570,77.65,0,0,0.0,0.0,0.0,0.0,0.0,version: 0 (unknown) built with GNU 12.2.0 for Linux aarch64,0,0,pi_core4k,core,5,llm,0.35,agent/results/20260504_pi_gemma_core4k/raw/0003_ctx4096_r01_gemma4_e4b_q8_0_q8_0
5,1127.0170503670015,225.4034100734003,0.7866666666666667,0.7866666666666667,0.6,1.0,1.0,1.0,0.3333333333333333,42.19372077799926,0.0002091176007525064,146.6150444147999,36.59377301779896,838717.167,288032.16699999996,1.0,1.0,15,15533,1068,0.9476342879215686,4,raspberry_pi5_8gb_gemma_core4k,1,4096,gemma4_e4b,q8_0/tbq4,q8_0,tbq4,7410.21875,387.0,365.25229681978794,566,77.1,0,0,0.0,0.0,0.0,0.0,0.0,version: 0 (unknown) built with GNU 12.2.0 for Linux aarch64,0,0,pi_core4k,core,5,llm,0.35,agent/results/20260504_pi_gemma_core4k/raw/0004_ctx4096_r01_gemma4_e4b_q8_0_tbq4
5,1136.2834388510055,227.2566877702011,0.8,0.8,0.6,1.0,1.0,1.0,0.4,42.30874830619941,6.4940401352942e-05,146.22642223099973,38.72075737539999,846431.635,289645.498,1.0,1.0,15,15656,1049,0.9231851526945906,5,raspberry_pi5_8gb_gemma_core4k,1,4096,gemma4_e4b,tbq4/tbq4,tbq4,tbq4,7429.484375,388.0,369.5845342706503,569,77.1,0,0,0.0,0.0,0.0,0.0,0.0,version: 0 (unknown) built with GNU 12.2.0 for Linux aarch64,0,0,pi_core4k,core,5,llm,0.35,agent/results/20260504_pi_gemma_core4k/raw/0005_ctx4096_r01_gemma4_e4b_tbq4_tbq4
