elapsed_sec,rss_kb,cpu_pct,thermal_max_c,rapl_package_energy_uj
1777805170.121,13472,0.0,60.0,
1777805171.13,3583912,101.0,68.0,
1777805172.143,4537928,278.0,72.0,
1777805173.153,4667228,385.0,87.0,
1777805174.164,4667544,440.0,85.0,
1777805175.174,4667544,473.0,87.0,
1777805176.185,4667544,495.0,87.0,
1777805177.197,4667544,511.0,75.0,
1777805178.209,4719004,523.0,75.0,
1777805179.222,4721912,532.0,71.0,
1777805180.235,4721912,540.0,72.0,
1777805181.249,4721912,546.0,71.0,
1777805182.262,4721912,551.0,71.0,
1777805183.275,4721912,555.0,73.0,
1777805184.288,4721912,559.0,74.0,
1777805185.301,4721912,562.0,73.0,
1777805186.311,4721912,565.0,74.0,
1777805187.323,4768996,566.0,74.0,
1777805188.335,4768996,569.0,73.0,
1777805189.347,4768996,571.0,72.0,
1777805190.36,4768996,573.0,71.0,
1777805191.372,4768996,574.0,73.0,
1777805192.384,4768996,576.0,72.0,
1777805193.396,4768996,577.0,70.0,
1777805194.409,4768996,578.0,70.0,
1777805195.42,4825940,579.0,84.0,
1777805196.431,4825940,580.0,84.0,
1777805197.443,4825940,581.0,75.0,
1777805198.455,4825940,582.0,73.0,
1777805199.467,4825940,583.0,74.0,
1777805200.479,4877400,583.0,74.0,196337657286
1777805201.492,4877400,584.0,72.0,196401196674
1777805202.506,4877400,585.0,71.0,196462399581
1777805203.519,4877400,585.0,71.0,196523672740
1777805204.533,4877400,586.0,70.0,196584802100
1777805205.546,4877400,587.0,70.0,196646016421
1777805206.559,4877400,587.0,73.0,196707100005
1777805207.57,4877400,588.0,72.0,196768033992
1777805208.583,4877400,588.0,71.0,196829215720
1777805209.596,4877400,589.0,71.0,196890328662
1777805210.612,4877400,589.0,72.0,196951709120
1777805211.626,4877400,590.0,71.0,197012848429
1777805212.639,4877400,590.0,71.0,197074039495
1777805213.652,4877400,591.0,73.0,197137336574
1777805214.663,4934000,590.0,83.0,197217111700
1777805215.674,4934000,591.0,81.0,197306650289
1777805216.686,4934000,591.0,76.0,197387019285
1777805217.698,4934000,591.0,76.0,197452063124
1777805218.71,4934000,592.0,76.0,197517287567
1777805219.721,4934000,592.0,73.0,197581971666
1777805220.733,4985460,592.0,74.0,197647907838
1777805221.745,4985460,593.0,73.0,197710531457
1777805222.761,4985460,593.0,71.0,197772128528
1777805223.773,4985460,593.0,74.0,197833408950
1777805224.786,4985460,593.0,70.0,197894819071
1777805225.799,4985460,594.0,72.0,197956266424
1777805226.811,4985460,594.0,70.0,198017442170
1777805227.822,5041676,594.0,81.0,198094802629
1777805228.834,5041676,594.0,75.0,198176104728
1777805229.846,5041676,594.0,74.0,198240756723
1777805230.859,5041676,594.0,72.0,198306262537
1777805231.871,5041676,595.0,75.0,198371384013
1777805232.882,5041676,595.0,75.0,198436837459
1777805233.894,5093136,595.0,74.0,198502146740
1777805234.906,5093136,595.0,72.0,198563581519
1777805235.918,5093136,595.0,72.0,198624813967
1777805236.931,5093136,596.0,72.0,198685938567
1777805237.943,5093136,596.0,70.0,198747204828
1777805238.955,5093136,596.0,74.0,198808495565
1777805239.97,5093136,596.0,72.0,198869756944
1777805240.983,5093136,596.0,73.0,198931060925
1777805241.995,5097476,596.0,73.0,198994285312
1777805243.006,5097476,596.0,72.0,199058615652
1777805244.021,5097476,597.0,72.0,199122859995
1777805245.033,5097476,597.0,73.0,199186779143
1777805246.045,5097476,597.0,74.0,199250520190
1777805247.057,5097476,597.0,73.0,199314474494
1777805248.066,5169668,589.0,70.0,199375310337
1777805249.078,5154236,589.0,83.0,199465139697
1777805250.089,5154236,590.0,79.0,199551919199
1777805251.102,5154236,590.0,73.0,199616985866
1777805252.114,5154236,590.0,76.0,199682432048
1777805253.126,5205696,590.0,74.0,199747538937
1777805254.141,5205696,590.0,73.0,199810529621
1777805255.153,5205696,591.0,73.0,199871856185
1777805256.167,5205696,591.0,71.0,199933335581
1777805257.18,5205696,591.0,71.0,199994685461
1777805258.193,5205696,591.0,71.0,200057470090
1777805259.206,5205696,591.0,72.0,200118932579
1777805260.22,5205696,592.0,72.0,200180433764
1777805261.232,5205696,592.0,70.0,200241595778
1777805262.246,5205696,592.0,73.0,200302996256
1777805263.259,5205696,592.0,72.0,200364354680
1777805264.272,5205696,592.0,73.0,200425557465
1777805265.286,5205696,592.0,70.0,200486943661
1777805266.294,5281764,592.0,72.0,200547358545
1777805267.304,5263620,592.0,77.0,200636780496
1777805268.315,5263620,593.0,85.0,200728537281
1777805269.327,5263620,593.0,74.0,200796715390
1777805270.339,5263620,593.0,77.0,200861531752
1777805271.35,5263620,593.0,76.0,200926953887
1777805272.362,5263620,593.0,76.0,200991754380
1777805273.374,5315080,593.0,73.0,201057619385
1777805274.391,5315080,593.0,73.0,201121432698
1777805275.401,5315080,593.0,74.0,201185273477
1777805276.414,5315080,594.0,72.0,201247965882
1777805277.426,5315080,594.0,74.0,201309247708
