tasks,total_wall_sec,mean_wall_sec,mean_score,mean_quality_total,mean_correctness_score,mean_json_score,mean_tool_use_score,mean_safety_score,mean_ground_truth_score,mean_planner_sec,mean_deterministic_tool_sec,mean_llm_tool_sec,mean_final_sec,total_prompt_eval_ms,total_decode_ms,plan_valid_rate,final_json_valid_rate,total_llm_calls,total_prompt_tokens,total_completion_tokens,completion_tokens_per_sec,job_index,host_label,repeat,ctx_size,model,config,type_k,type_v,server_max_rss_mb,server_max_cpu_pct,server_mean_cpu_pct,server_profile_samples,thermal_max_c,vcgencmd_throttled_last,vcgencmd_throttled_or,rapl_package_joules,rapl_package_watts_avg,battery_power_w_avg,battery_power_w_max,battery_joules,server_version,server_version_major,server_returncode,run_kind,task_suite,task_count,planner_mode,context_fill_ratio,raw_dir
8,101.57814320699981,12.697267900874976,0.8708333333333333,0.8708333333333333,0.7708333333333334,1.0,1.0,1.0,0.5833333333333334,4.735350375000166,0.00535433300024124,4.479385625125133,3.4766872345001048,43912.269,57209.435,1.0,1.0,25,10823,2094,20.614670970434723,1,m4_agentic_impact_qwen8k,1,8192,qwen35_4b,f16/f16,f16,f16,7944.875,229.0,101.32323232323232,99,0.0,0,0,0.0,0.0,33.3672191919192,49.7415,3401.689406084217,version: 7 (90b03b6) built with AppleClang 21.0.0.21000099 for Darwin arm64,7,0,agentic_impact,agentic_impact,8,llm,0.0,agent/results/20260505_m4_agentic_impact_qwen8k/raw/0001_ctx8192_r01_qwen35_4b_f16_f16
8,98.984246789998,12.37303084874975,0.8479166666666667,0.8479166666666667,0.78125,1.0,1.0,1.0,0.4583333333333333,4.810947000249826,0.0032018593751672597,4.28361995837497,3.274800276249721,43849.628,54892.748999999996,0.875,1.0,25,10569,2016,20.366877209027866,2,m4_agentic_impact_qwen8k,1,8192,qwen35_4b,q4_0/q4_0,q4_0,q4_0,7826.28125,246.9,104.30714285714286,98,0.0,0,0,0.0,0.0,12.28799693877551,14.5012,1236.773934593141,version: 7 (90b03b6) built with AppleClang 21.0.0.21000099 for Darwin arm64,7,0,agentic_impact,agentic_impact,8,llm,0.0,agent/results/20260505_m4_agentic_impact_qwen8k/raw/0002_ctx8192_r01_qwen35_4b_q4_0_q4_0
8,99.67619054199986,12.459523817749982,0.7916666666666666,0.7916666666666666,0.5,1.0,1.0,1.0,0.4583333333333333,4.5912092134998375,0.005036854375020994,4.479371536624853,3.3834464426249724,44594.732,54824.037000000004,1.0,1.0,25,10939,2013,20.195394597788088,3,m4_agentic_impact_qwen8k,1,8192,qwen35_4b,q8_0/q8_0,q8_0,q8_0,7919.625,284.8,105.91326530612245,98,0.0,0,0,0.0,0.0,12.020404081632654,13.0537,1210.8429297155383,version: 7 (90b03b6) built with AppleClang 21.0.0.21000099 for Darwin arm64,7,0,agentic_impact,agentic_impact,8,llm,0.0,agent/results/20260505_m4_agentic_impact_qwen8k/raw/0003_ctx8192_r01_qwen35_4b_q8_0_q8_0
8,98.84536241600017,12.355670302000021,0.7520833333333333,0.7520833333333333,0.4895833333333333,1.0,1.0,0.875,0.3958333333333333,4.601560333374778,0.004764739624647518,4.280203963625013,3.4686768543751896,42790.688,55788.151,1.0,1.0,25,10638,2036,20.597830290017036,4,m4_agentic_impact_qwen8k,1,8192,qwen35_4b,q8_0/tbq4,q8_0,tbq4,7890.296875,233.8,105.27525773195877,97,0.0,0,0,0.0,0.0,13.001438144329898,13.0537,1296.1217333959817,version: 7 (90b03b6) built with AppleClang 21.0.0.21000099 for Darwin arm64,7,0,agentic_impact,agentic_impact,8,llm,0.0,agent/results/20260505_m4_agentic_impact_qwen8k/raw/0004_ctx8192_r01_qwen35_4b_q8_0_tbq4
8,98.35038241799975,12.29379780224997,0.83125,0.83125,0.6979166666666666,1.0,1.0,1.0,0.4583333333333333,4.744791224375035,0.0033378177499798767,4.410910916875082,3.134309817874737,43428.782,54685.575,0.875,1.0,25,10812,2020,20.538811851435227,5,m4_agentic_impact_qwen8k,1,8192,qwen35_4b,tbq4/tbq4,tbq4,tbq4,7639.46875,181.2,102.78247422680413,97,0.0,0,0,0.0,0.0,12.121790721649484,12.9543,1206.7999594327566,version: 7 (90b03b6) built with AppleClang 21.0.0.21000099 for Darwin arm64,7,0,agentic_impact,agentic_impact,8,llm,0.0,agent/results/20260505_m4_agentic_impact_qwen8k/raw/0005_ctx8192_r01_qwen35_4b_tbq4_tbq4
