elapsed_sec,rss_kb,cpu_pct,thermal_max_c,rapl_package_energy_uj
1777820816.025,14592,0.0,62.0,204705067872
1777820817.032,136120,101.0,73.0,204735357284
1777820818.042,7348088,130.0,68.0,204769497395
1777820819.052,7429208,192.0,81.0,204817131916
1777820820.063,7459284,236.0,82.0,204912158162
1777820821.074,7466104,298.0,82.0,205001240698
1777820822.085,7466104,342.0,85.0,205091005727
1777820823.096,7466228,375.0,87.0,205181143191
1777820824.107,7466736,401.0,79.0,205270024434
1777820825.119,7466736,421.0,76.0,205335118810
1777820826.131,7471828,438.0,74.0,205400195792
1777820827.146,7508940,451.0,72.0,205463247999
1777820828.158,7508940,463.0,72.0,205526649753
1777820829.173,7508940,474.0,72.0,205590385918
1777820830.189,7508940,483.0,72.0,205654021803
1777820831.204,7508940,491.0,72.0,205717745639
1777820832.219,7508940,498.0,71.0,205781474846
1777820833.232,7508940,504.0,72.0,205845175915
1777820834.244,7513216,509.0,85.0,205918473335
1777820835.257,7515776,514.0,71.0,205993982541
1777820836.269,7516796,518.0,75.0,206058790237
1777820837.281,7516796,522.0,74.0,206124428557
1777820838.293,7516796,526.0,74.0,206189665024
1777820839.304,7516796,529.0,76.0,206254850160
1777820840.316,7516796,532.0,74.0,206320362077
1777820841.328,7516796,535.0,76.0,206385768953
1777820842.34,7516796,538.0,76.0,206451141954
1777820843.352,7516796,540.0,76.0,206516582400
1777820844.364,7516796,543.0,76.0,206582388445
1777820845.376,7516796,545.0,77.0,206647662997
1777820846.387,7516796,546.0,77.0,206713041919
1777820847.398,7516796,548.0,77.0,206778413455
1777820848.408,7516796,550.0,76.0,206844119403
1777820849.42,7516796,551.0,75.0,206909976412
1777820850.43,7516796,553.0,78.0,206975209644
1777820851.442,7516796,554.0,76.0,207040985781
1777820852.453,7516796,556.0,77.0,207107149369
1777820853.465,7516796,557.0,78.0,207172529573
1777820854.477,7516796,558.0,74.0,207238503281
1777820855.489,7516796,559.0,75.0,207304272522
1777820856.503,7516796,560.0,74.0,207369766373
1777820857.515,7516796,561.0,74.0,207435770537
1777820858.527,7516796,562.0,76.0,207501362288
1777820859.538,7516796,563.0,75.0,207566961791
1777820860.55,7516796,563.0,78.0,207632381606
1777820861.561,7516796,564.0,74.0,207698591092
1777820862.573,7516796,565.0,75.0,207764402631
1777820863.585,7516796,566.0,76.0,207829739377
1777820864.596,7516796,567.0,76.0,207895650219
1777820865.609,7516796,567.0,71.0,207961518642
1777820866.62,7516796,568.0,75.0,208026270368
1777820867.632,7516796,569.0,76.0,208092950740
1777820868.644,7516796,569.0,76.0,208158784250
1777820869.657,7516796,570.0,72.0,208224362940
1777820870.668,7516796,570.0,76.0,208290319192
1777820871.68,7516796,571.0,74.0,208356146355
1777820872.691,7516796,571.0,76.0,208422199103
1777820873.704,7516796,572.0,75.0,208487707175
1777820874.715,7516796,572.0,75.0,208553262611
1777820875.727,7516796,573.0,76.0,208618828544
1777820876.738,7516796,573.0,75.0,208684520270
1777820877.748,7516796,574.0,76.0,208750010764
1777820878.76,7516796,574.0,76.0,208816294408
1777820879.772,7516796,575.0,76.0,208881479361
1777820880.783,7516796,575.0,73.0,208947830997
1777820881.794,7516796,575.0,77.0,209013425861
1777820882.806,7516796,576.0,76.0,209079105686
1777820883.818,7516796,576.0,72.0,209145045397
1777820884.83,7516796,577.0,75.0,209210730227
1777820885.841,7516796,577.0,74.0,209276859574
1777820886.852,7516796,577.0,75.0,209342057344
1777820887.864,7516796,578.0,75.0,209407868333
1777820888.876,7516796,578.0,75.0,209473704468
1777820889.887,7516796,578.0,76.0,209539227738
1777820890.899,7516796,579.0,74.0,209605314666
1777820891.911,7516796,579.0,73.0,209671119734
1777820892.923,7516796,579.0,76.0,209736493590
1777820893.934,7516796,580.0,74.0,209802638196
1777820894.946,7516796,580.0,76.0,209867609343
1777820895.958,7516796,580.0,72.0,209934116070
1777820896.97,7516796,580.0,75.0,209999545712
1777820897.981,7516796,581.0,73.0,210065784434
1777820898.993,7516796,581.0,76.0,210131151821
1777820900.004,7516796,581.0,77.0,210196714153
1777820901.016,7516796,581.0,75.0,210262839655
1777820902.027,7516796,582.0,76.0,210328281748
1777820903.039,7516796,582.0,74.0,210394323876
1777820904.049,7516796,582.0,76.0,210459384013
1777820905.061,7516796,576.0,74.0,210525536370
1777820906.072,7516796,576.0,76.0,210590987374
1777820907.083,7516796,576.0,75.0,210657189903
1777820908.094,7516796,577.0,76.0,210722438149
1777820909.107,7516796,577.0,75.0,210788856192
1777820910.116,7516796,577.0,78.0,210854068793
1777820911.128,7516796,577.0,73.0,210920208761
1777820912.14,7516796,578.0,77.0,210985613134
1777820913.152,7516796,578.0,74.0,211051733876
1777820914.164,7516796,578.0,76.0,211116768377
1777820915.176,7516796,578.0,74.0,211183260089
1777820916.188,7516796,579.0,74.0,211248768650
1777820917.199,7516796,579.0,76.0,211314550952
1777820918.211,7516796,579.0,75.0,211380366091
1777820919.222,7516796,579.0,77.0,211445990618
1777820920.234,7516796,580.0,76.0,211511999604
1777820921.245,7516796,580.0,77.0,211577423814
1777820922.257,7516796,580.0,74.0,211643517700
1777820923.266,7516796,580.0,75.0,211708503740
1777820924.278,7516796,580.0,76.0,211774733367
1777820925.29,7516796,581.0,74.0,211840639632
1777820926.303,7516796,581.0,73.0,211906467283
1777820927.314,7516796,581.0,76.0,211971945082
1777820928.326,7516796,581.0,72.0,212037753629
1777820929.338,7516796,582.0,72.0,212103489606
1777820930.35,7516796,582.0,74.0,212169371823
1777820931.362,7516796,582.0,73.0,212233503616
1777820932.376,7516796,582.0,73.0,212299711211
1777820933.39,7516796,582.0,73.0,212366064434
1777820934.403,7516796,583.0,71.0,212432042659
1777820935.418,7516796,583.0,72.0,212498047739
1777820936.429,7516796,583.0,72.0,212563835840
1777820937.442,7516796,583.0,72.0,212629767067
1777820938.456,7516796,583.0,72.0,212694695551
1777820939.471,7516796,584.0,73.0,212759654125
1777820940.486,7516796,584.0,72.0,212824721158
1777820941.502,7516796,584.0,71.0,212889678023
1777820942.513,7563612,584.0,77.0,212961696454
1777820943.526,7563612,584.0,74.0,213027805477
1777820944.538,7563612,585.0,73.0,213093397411
1777820945.55,7563612,585.0,73.0,213158883511
