elapsed_sec,rss_kb,cpu_pct
1777730175.277,13092,0.0
1777730176.284,3563484,100.0
1777730177.3,4571720,281.0
1777730178.311,4707088,386.0
1777730179.321,4709360,441.0
1777730180.331,4709360,474.0
1777730181.341,4709360,496.0
1777730182.352,4709360,512.0
1777730183.364,4709360,524.0
1777730184.375,4709360,533.0
1777730185.386,4709360,540.0
1777730186.396,4710384,546.0
1777730187.409,4710384,551.0
1777730188.42,4710384,555.0
1777730189.431,4710384,559.0
1777730190.443,4710384,562.0
1777730191.454,4710384,565.0
1777730192.465,4710384,567.0
1777730193.476,4710384,569.0
1777730194.489,4710384,571.0
1777730195.5,4710384,573.0
1777730196.512,4710384,575.0
1777730197.523,4710384,576.0
1777730198.535,4710384,577.0
1777730199.546,4710384,579.0
1777730200.557,4710384,580.0
1777730201.568,4710384,581.0
1777730202.579,4761844,581.0
1777730203.591,4764752,582.0
1777730204.603,4836884,583.0
1777730205.615,4836884,583.0
1777730206.626,4836884,584.0
1777730207.638,4836884,585.0
1777730208.649,4836884,585.0
1777730209.66,4888344,586.0
1777730210.672,4888344,587.0
1777730211.682,4945636,587.0
1777730212.692,4945636,587.0
1777730213.703,4945636,588.0
1777730214.714,4945636,588.0
1777730215.725,4945636,588.0
1777730216.736,4945636,589.0
1777730217.747,4945636,589.0
1777730218.759,4945636,590.0
1777730219.77,4945636,590.0
1777730220.78,4945636,590.0
1777730221.792,4945636,591.0
1777730222.803,4945636,591.0
1777730223.814,4945636,591.0
1777730224.827,4945636,592.0
1777730225.838,4945636,592.0
1777730226.851,4945636,592.0
1777730227.862,4945636,593.0
1777730228.871,4946660,593.0
1777730229.883,4946660,593.0
1777730230.894,4946660,593.0
1777730231.906,4946980,594.0
1777730232.917,4946980,594.0
1777730233.929,4946980,594.0
1777730234.94,4946980,594.0
1777730235.952,4946980,594.0
1777730236.963,4946980,595.0
1777730237.974,4998440,595.0
1777730238.987,4998440,595.0
1777730239.999,4998440,595.0
1777730241.011,4998440,595.0
1777730242.023,4998440,595.0
1777730243.041,4998440,596.0
1777730244.053,4998440,596.0
1777730245.063,5071716,587.0
1777730246.074,5071716,587.0
1777730247.085,5071716,588.0
1777730248.096,5071716,588.0
1777730249.107,5071716,588.0
1777730250.118,5071716,588.0
1777730251.128,5123176,589.0
1777730252.142,5123176,589.0
1777730253.159,5123176,589.0
1777730254.17,5180896,589.0
1777730255.181,5180896,589.0
1777730256.192,5180896,589.0
1777730257.203,5180896,590.0
1777730258.214,5180896,590.0
1777730259.225,5180896,590.0
1777730260.236,5180896,590.0
1777730261.246,5180896,590.0
1777730262.257,5180896,591.0
1777730263.269,5180896,591.0
1777730264.28,5180896,591.0
1777730265.291,5180896,591.0
1777730266.3,5180896,591.0
1777730267.312,5180896,591.0
1777730268.322,5180896,592.0
1777730269.333,5180896,592.0
1777730270.346,5180896,592.0
1777730271.357,5180896,592.0
1777730272.368,5180896,592.0
1777730273.379,5180896,592.0
1777730274.39,5180896,592.0
1777730275.401,5180896,593.0
1777730276.412,5180896,593.0
1777730277.423,5180896,593.0
1777730278.434,5180896,593.0
1777730279.445,5232356,593.0
1777730280.457,5232356,593.0
1777730281.469,5232356,593.0
1777730282.481,5232356,593.0
1777730283.492,5232356,594.0
1777730284.505,5232356,594.0
1777730285.518,5232356,594.0
1777730286.528,5305692,594.0
1777730287.538,5305692,594.0
1777730288.548,5305692,594.0
1777730289.559,5305692,594.0
1777730290.57,5305692,594.0
1777730291.582,5305692,594.0
1777730292.594,5305692,594.0
1777730293.605,5305692,594.0
1777730294.616,5357152,594.0
1777730295.627,5357152,595.0
1777730296.64,5357152,595.0
1777730297.652,5416300,595.0
1777730298.663,5416300,595.0
1777730299.675,5416300,595.0
1777730300.686,5416300,595.0
1777730301.697,5416300,595.0
1777730302.708,5416300,595.0
1777730303.72,5416300,595.0
1777730304.731,5416300,595.0
1777730305.741,5416300,595.0
1777730306.753,5416300,595.0
1777730307.763,5416300,596.0
1777730308.775,5416300,596.0
1777730309.786,5416300,596.0
1777730310.797,5416300,596.0
1777730311.808,5416300,596.0
1777730312.82,5416300,596.0
1777730313.831,5416300,596.0
1777730314.842,5416300,596.0
1777730315.853,5416300,596.0
1777730316.864,5416300,596.0
1777730317.876,5416300,596.0
1777730318.888,5416300,596.0
1777730319.899,5416300,596.0
1777730320.911,5416300,596.0
1777730321.922,5416300,597.0
1777730322.933,5467760,597.0
1777730323.945,5467760,597.0
1777730324.958,5467760,597.0
1777730325.97,5467760,597.0
1777730326.982,5467760,597.0
1777730327.994,5467760,597.0
1777730329.006,5467760,597.0
1777730330.017,5540860,597.0
1777730331.028,5540860,597.0
1777730332.039,5540860,597.0
1777730333.051,5540860,597.0
1777730334.062,5540860,593.0
1777730335.073,5540860,593.0
1777730336.084,5592320,593.0
1777730337.096,5592320,594.0
1777730338.113,5592320,594.0
1777730339.129,5592320,594.0
1777730340.14,5650080,594.0
1777730341.151,5650080,594.0
1777730342.162,5650080,594.0
1777730343.174,5650080,594.0
1777730344.185,5650080,594.0
1777730345.195,5650080,594.0
1777730346.207,5650080,594.0
1777730347.219,5650080,594.0
1777730348.23,5650080,594.0
1777730349.241,5650080,594.0
1777730350.252,5650080,594.0
1777730351.263,5650080,594.0
