elapsed_sec,rss_kb,cpu_pct,thermal_max_c,rapl_package_energy_uj
1778055115.18,11704,0.0,67.0,126487413129
1778055116.189,136000,101.0,79.0,126518604700
1778055117.196,7348652,155.0,76.0,126553762203
1778055118.207,7428896,277.0,86.0,126603105460
1778055119.218,7457788,460.0,88.0,126699956042
1778055120.229,7465628,570.0,88.0,126793081048
1778055121.239,7465628,643.0,90.0,126886522886
1778055122.251,7465760,696.0,80.0,126972091576
1778055123.263,7466292,735.0,79.0,127037128885
1778055124.275,7466292,766.0,77.0,127102383479
1778055125.287,7471348,790.0,78.0,127167555309
1778055126.303,7474420,810.0,77.0,127231761444
1778055127.32,7474420,827.0,76.0,127297418441
1778055128.336,7474420,842.0,74.0,127363110534
1778055129.356,7474420,854.0,75.0,127429020033
1778055130.373,7474420,865.0,76.0,127494735624
1778055131.386,7474420,874.0,75.0,127560081282
1778055132.399,7488640,882.0,79.0,127628486624
1778055133.411,7488640,889.0,78.0,127694089667
1778055134.423,7488640,896.0,79.0,127759481223
1778055135.436,7488640,902.0,79.0,127825117896
1778055136.447,7488640,907.0,78.0,127890573417
1778055137.46,7488640,911.0,81.0,127956345831
1778055138.476,7488640,916.0,74.0,128020953698
1778055139.492,7488640,920.0,76.0,128086429116
1778055140.509,7488640,924.0,77.0,128152897513
1778055141.527,7488640,927.0,74.0,128219017217
1778055142.544,7488640,931.0,75.0,128285071613
1778055143.56,7488640,934.0,77.0,128351046603
1778055144.576,7488640,937.0,75.0,128417261277
1778055145.594,7488640,939.0,75.0,128483375061
1778055146.611,7488640,942.0,75.0,128549549208
1778055147.628,7488640,944.0,75.0,128615591702
1778055148.64,7501844,946.0,77.0,128683356604
1778055149.657,7501844,948.0,78.0,128748765189
1778055150.668,7501844,950.0,78.0,128814285285
1778055151.681,7501844,951.0,78.0,128880102378
1778055152.693,7501844,953.0,78.0,128945797095
1778055153.705,7501844,955.0,79.0,129011466482
1778055154.717,7501844,956.0,81.0,129077120733
1778055155.733,7501844,957.0,75.0,129141678734
1778055156.749,7535892,959.0,77.0,129206843607
1778055157.765,7535892,960.0,76.0,129272760552
1778055158.782,7535892,961.0,76.0,129338762641
1778055159.798,7535892,962.0,75.0,129404768393
1778055160.809,7536076,963.0,82.0,129473883145
1778055161.821,7536076,964.0,75.0,129539616680
1778055162.833,7536076,965.0,78.0,129605237850
1778055163.845,7536076,966.0,78.0,129670882336
1778055164.857,7536076,967.0,76.0,129736489406
1778055165.869,7536076,968.0,78.0,129802166973
1778055166.881,7536076,969.0,78.0,129867920589
1778055167.893,7536076,970.0,78.0,129933506297
1778055168.909,7536076,971.0,75.0,129998308316
1778055169.926,7536076,971.0,77.0,130064075787
1778055170.943,7536076,972.0,75.0,130129768185
1778055171.959,7536076,973.0,76.0,130195453808
1778055172.976,7536076,974.0,75.0,130261239955
1778055173.993,7536076,974.0,74.0,130326996501
1778055175.007,7536076,975.0,77.0,130393429253
1778055176.024,7536076,976.0,77.0,130460327031
1778055177.036,7536212,976.0,81.0,130529167431
1778055178.048,7536212,977.0,78.0,130594564114
1778055179.06,7536212,962.0,79.0,130660210613
1778055180.073,7536212,963.0,79.0,130725894222
1778055181.085,7536212,964.0,78.0,130791636852
1778055182.102,7536212,964.0,74.0,130856049834
1778055183.115,7536212,965.0,75.0,130921299423
1778055184.132,7536212,966.0,75.0,130987070861
1778055185.149,7536212,967.0,75.0,131052649550
1778055186.166,7536212,967.0,75.0,131118478911
1778055187.182,7536212,968.0,75.0,131184205854
1778055188.198,7536212,969.0,76.0,131250078061
1778055189.215,7536212,969.0,75.0,131315877148
1778055190.231,7536212,970.0,76.0,131381826015
1778055191.247,7536212,970.0,75.0,131447761759
1778055192.259,7544160,971.0,82.0,131519877175
1778055193.271,7544160,971.0,76.0,131585029779
1778055194.282,7544160,972.0,79.0,131650483347
1778055195.294,7544160,972.0,78.0,131716020228
1778055196.306,7544160,973.0,79.0,131781480021
1778055197.322,7544160,973.0,75.0,131845884641
1778055198.339,7544160,974.0,75.0,131911543225
1778055199.355,7544160,974.0,75.0,131977115689
1778055200.37,7544160,975.0,77.0,132043386272
1778055201.387,7544160,975.0,75.0,132109071467
1778055202.4,7555364,976.0,81.0,132177822329
1778055203.411,7555364,976.0,78.0,132242948505
1778055204.423,7555364,976.0,79.0,132308659763
1778055205.435,7555364,977.0,79.0,132374259326
1778055206.447,7555364,977.0,79.0,132440026858
1778055207.459,7555364,978.0,78.0,132505731585
1778055208.471,7555364,978.0,78.0,132571322847
1778055209.483,7555364,978.0,79.0,132636941942
1778055210.499,7555364,979.0,76.0,132701509282
1778055211.516,7555364,979.0,75.0,132767074483
1778055212.533,7555364,979.0,77.0,132832499425
1778055213.55,7555364,980.0,77.0,132897976064
1778055214.565,7555364,980.0,75.0,132963613957
1778055215.582,7555364,980.0,75.0,133029211385
1778055216.595,7569480,981.0,83.0,133099537071
1778055217.607,7569480,981.0,78.0,133166134923
1778055218.619,7569480,981.0,79.0,133231740774
1778055219.632,7569480,982.0,79.0,133297331304
1778055220.644,7569480,982.0,79.0,133363028035
1778055221.656,7569480,982.0,81.0,133428662572
1778055222.67,7569480,982.0,78.0,133494357655
1778055223.685,7569480,983.0,78.0,133558551460
1778055224.702,7569480,983.0,77.0,133624207176
1778055225.718,7569480,983.0,76.0,133689925270
1778055226.734,7569480,984.0,76.0,133755803031
1778055227.75,7569480,984.0,76.0,133821672979
1778055228.763,7569480,984.0,76.0,133887407491
1778055229.78,7569480,984.0,76.0,133953445652
1778055230.796,7569480,985.0,75.0,134019412524
1778055231.813,7569480,985.0,77.0,134085839539
1778055232.825,7582644,985.0,88.0,134152986706
1778055233.836,7582644,985.0,79.0,134221644978
1778055234.847,7582644,986.0,78.0,134286671361
1778055235.859,7582644,986.0,79.0,134352416005
1778055236.871,7582644,986.0,79.0,134417955693
1778055237.882,7582644,986.0,79.0,134483375570
1778055238.893,7582644,986.0,78.0,134549083837
1778055239.906,7582644,987.0,79.0,134614686574
1778055240.922,7582644,987.0,77.0,134679278999
1778055241.94,7582644,987.0,76.0,134745374594
1778055242.953,7613740,987.0,76.0,134810358803
1778055243.971,7613740,987.0,75.0,134876634268
1778055244.984,7613740,987.0,75.0,134942414922
1778055246.0,7613740,988.0,75.0,135008125386
1778055247.013,7613928,988.0,78.0,135077343715
1778055248.023,7613928,988.0,78.0,135142499798
1778055249.033,7613928,988.0,77.0,135208007931
1778055250.046,7613928,988.0,78.0,135273864208
1778055251.059,7613928,981.0,79.0,135339438442
1778055252.07,7613928,982.0,78.0,135405051433
1778055253.081,7613928,982.0,82.0,135470727046
1778055254.094,7613928,982.0,79.0,135536482310
1778055255.11,7613928,982.0,75.0,135600844450
1778055256.126,7613928,982.0,76.0,135666389265
1778055257.138,7613928,983.0,77.0,135731626342
