run_kind,planner_mode,task_suite,host_label,ctx_size,model,config,repeats,wall_mean_sec,wall_std_sec,wall_ci95_sec,wall_min_sec,wall_max_sec,vs_q4_wall_pct,speedup_vs_q4_pct,quality_mean,quality_std,quality_ci95,quality_delta_vs_q4,tok_s_mean,rss_max_mean_mb,cpu_max_mean_pct,json_valid_mean,plan_valid_mean,server_failures
ctx_sweep,fixed,core,x86_axelera_ctx,4096,qwen35_4b,f16/f16,1,128.68021095404401,0.0,0.0,128.68021095404401,128.68021095404401,-16.692494594674567,20.03720374707978,0.36,0.0,0.0,-5.551115123125783e-17,1.9039446561639353,5769.58203125,592.0,0.0,1.0,0
ctx_sweep,fixed,core,x86_axelera_ctx,4096,qwen35_4b,q4_0/q4_0,1,154.4641270050779,0.0,0.0,154.4641270050779,154.4641270050779,0.0,0.0,0.36000000000000004,0.0,0.0,0.0,2.6672859775814213,5545.06640625,593.0,0.0,1.0,0
ctx_sweep,fixed,core,x86_axelera_ctx,4096,qwen35_4b,q8_0/q8_0,1,160.81385101331398,0.0,0.0,160.81385101331398,160.81385101331398,4.110808205990346,-3.9484932225834046,0.36,0.0,0.0,-5.551115123125783e-17,3.015909369397828,5622.98046875,593.0,0.0,1.0,0
ctx_sweep,fixed,core,x86_axelera_ctx,4096,qwen35_4b,q8_0/tbq4,1,142.4054977032356,0.0,0.0,142.4054977032356,142.4054977032356,-7.80675069069331,8.467811633910195,0.36,0.0,0.0,-5.551115123125783e-17,2.5139478866613016,5587.15234375,595.0,0.0,1.0,0
ctx_sweep,fixed,core,x86_axelera_ctx,4096,qwen35_4b,tbq4/tbq4,1,155.14163667103276,0.0,0.0,155.14163667103276,155.14163667103276,0.43861942516438823,-0.4367039567794939,0.36,0.0,0.0,-5.551115123125783e-17,2.913466750118378,5547.390625,594.0,0.0,1.0,0
ctx_sweep,fixed,core,x86_axelera_ctx,8192,gemma4_e4b,f16/f16,1,228.45632906351238,0.0,0.0,228.45632906351238,228.45632906351238,-12.354782517689877,14.09635673524743,0.8266666666666668,0.0,0.0,0.02000000000000013,2.495006386281976,8271.53125,595.0,1.0,1.0,0
ctx_sweep,fixed,core,x86_axelera_ctx,8192,gemma4_e4b,q4_0/q4_0,1,260.66034819255583,0.0,0.0,260.66034819255583,260.66034819255583,0.0,0.0,0.8066666666666666,0.0,0.0,0.0,2.1752445430677625,7590.96875,594.0,1.0,1.0,0
ctx_sweep,fixed,core,x86_axelera_ctx,8192,gemma4_e4b,q8_0/q8_0,1,234.27528406586498,0.0,0.0,234.27528406586498,234.27528406586498,-10.122392726645014,11.262419009285196,0.76,0.0,0.0,-0.046666666666666634,2.42449818069716,7871.8125,595.0,1.0,1.0,0
ctx_sweep,fixed,core,x86_axelera_ctx,8192,gemma4_e4b,q8_0/tbq4,1,223.90924028190784,0.0,0.0,223.90924028190784,223.90924028190784,-14.099232263550531,16.41339493822467,0.8133333333333332,0.0,0.0,0.006666666666666599,2.51887773496935,7733.23046875,596.0,1.0,1.0,0
ctx_sweep,fixed,core,x86_axelera_ctx,8192,gemma4_e4b,tbq4/tbq4,1,222.76586206676438,0.0,0.0,222.76586206676438,222.76586206676438,-14.537879040120794,17.010903634073983,0.78,0.0,0.0,-0.026666666666666616,2.4779380237110207,7588.52734375,594.0,1.0,1.0,0
