elapsed_sec,rss_kb,cpu_pct,thermal_max_c,vcgencmd_throttled
1778011743.416,8048,0.0,64.45,0
1778011745.428,3322128,98.0,64.45,0
1778011747.439,4597040,150.0,62.8,0
1778011749.464,4722992,223.0,67.75,0
1778011751.49,4731696,262.0,71.05,0
1778011753.515,4732224,286.0,71.6,0
1778011755.537,4732224,300.0,72.7,0
1778011757.559,4732224,311.0,74.9,0
1778011759.588,4732224,319.0,73.8,0
1778011761.604,4732224,325.0,73.25,0
1778011763.63,4732224,329.0,76.0,0
1778011765.654,4732224,332.0,75.45,0
1778011767.679,4732224,333.0,72.7,0
1778011769.699,4783424,336.0,74.35,0
1778011771.716,4786496,339.0,72.7,0
1778011773.752,4786496,340.0,71.6,0
1778011775.767,4786496,341.0,71.6,0
1778011777.916,4786496,342.0,71.05,0
1778011779.939,4786496,343.0,68.85,0
1778011781.954,4786496,343.0,69.4,0
1778011783.983,4786496,344.0,67.75,0
1778011786.002,4786496,344.0,69.95,0
1778011788.024,4786496,345.0,68.85,0
1778011790.044,4786496,345.0,68.3,0
1778011792.098,4786496,346.0,69.4,0
1778011794.111,4786496,346.0,67.75,0
1778011796.134,4786496,347.0,67.75,0
1778011798.156,4786496,347.0,69.95,0
1778011800.173,4786496,347.0,68.85,0
1778011802.201,4786496,348.0,68.85,0
1778011804.219,4786496,348.0,68.85,0
1778011806.236,4786496,348.0,69.4,0
1778011808.258,4786496,348.0,68.3,0
1778011810.275,4786496,349.0,68.3,0
1778011812.29,4786496,349.0,69.95,0
1778011814.316,4786496,349.0,68.85,0
1778011816.339,4848480,349.0,70.5,0
1778011818.362,4848480,350.0,73.8,0
1778011820.389,4848480,351.0,74.35,0
1778011822.416,4848480,351.0,73.8,0
1778011824.439,4848480,352.0,75.45,0
1778011826.453,4848480,352.0,76.0,0
1778011828.476,4848480,353.0,75.45,0
1778011830.502,4848480,353.0,77.1,0
1778011832.528,4899680,354.0,75.45,0
1778011834.544,4899680,354.0,74.9,0
1778011836.567,4899680,355.0,72.7,0
1778011838.607,4899680,355.0,71.05,0
1778011840.626,4899680,355.0,69.95,0
1778011842.648,4899680,355.0,69.95,0
1778011844.663,4899680,355.0,69.4,0
1778011846.687,4899680,355.0,70.5,0
1778011848.712,4899680,355.0,69.4,0
1778011850.734,4899680,355.0,69.4,0
1778011852.786,4899680,355.0,70.5,0
1778011854.801,4899680,355.0,69.95,0
1778011856.828,4899680,355.0,68.85,0
1778011858.853,4899680,355.0,70.5,0
1778011860.873,4899680,355.0,68.85,0
1778011862.897,4899680,355.0,70.5,0
1778011864.918,4899680,355.0,71.05,0
1778011866.937,4899680,355.0,69.4,0
1778011868.952,4899680,355.0,69.4,0
1778011870.98,4899680,355.0,69.95,0
1778011873.011,4899680,355.0,68.3,0
1778011875.031,4899680,355.0,69.95,0
1778011877.048,4899680,355.0,69.95,0
1778011879.068,4961344,355.0,70.5,0
1778011881.092,4962368,356.0,72.15,0
1778011883.113,4962368,356.0,74.9,0
1778011885.142,4962368,356.0,73.8,0
1778011887.166,4962368,356.0,74.9,0
1778011889.199,4962368,357.0,76.0,0
1778011891.235,4962368,357.0,74.35,0
1778011893.254,4962368,357.0,76.55,0
1778011895.265,4962368,357.0,76.0,0
1778011897.282,4962368,357.0,77.1,0
1778011899.303,5013568,358.0,76.0,0
1778011901.324,5014080,358.0,73.8,0
1778011903.342,5014080,358.0,72.15,0
1778011905.357,5014080,358.0,71.6,0
1778011907.38,5014080,358.0,71.05,0
1778011909.401,5014080,358.0,70.5,0
1778011911.425,5014080,358.0,68.3,0
1778011913.448,5014080,358.0,69.95,0
1778011915.468,5014080,358.0,68.85,0
1778011917.488,5014080,358.0,68.85,0
1778011919.505,5014080,358.0,69.4,0
1778011921.518,5074704,358.0,69.4,0
1778011923.651,5074704,358.0,72.7,0
1778011925.671,5074704,358.0,73.25,0
1778011927.696,5074704,358.0,72.7,0
1778011929.722,5074704,359.0,74.9,0
1778011931.747,5074704,359.0,74.9,0
1778011933.768,5074704,359.0,73.8,0
1778011935.793,5074704,359.0,76.55,0
1778011937.816,5074704,359.0,75.45,0
1778011939.842,5074704,359.0,74.35,0
1778011941.864,5125904,360.0,76.55,0
1778011943.898,5125904,360.0,72.15,0
1778011945.924,5125904,360.0,71.6,0
1778011947.965,5125904,360.0,71.05,0
1778011949.985,5125904,360.0,69.95,0
1778011952.039,5125904,360.0,70.5,0
1778011954.06,5125904,360.0,69.95,0
1778011956.083,5125904,360.0,68.85,0
1778011958.107,5125904,360.0,69.95,0
1778011960.123,5125904,360.0,68.3,0
1778011962.142,5125904,359.0,68.3,0
1778011964.294,5125904,359.0,69.4,0
1778011966.317,5125904,359.0,68.85,0
1778011968.35,5125904,359.0,68.85,0
1778011970.386,5125904,359.0,69.95,0
1778011972.41,5125904,359.0,69.95,0
1778011974.427,5125904,359.0,69.95,0
1778011976.443,5125904,359.0,69.4,0
1778011978.468,5125904,359.0,69.4,0
1778011980.492,5125904,359.0,68.3,0
1778011982.504,5125904,359.0,68.85,0
1778011984.519,5125904,359.0,68.85,0
1778011986.534,5125904,359.0,68.3,0
1778011988.56,5187088,359.0,73.8,0
1778011990.583,5187088,359.0,73.8,0
1778011992.606,5187088,359.0,72.7,0
1778011994.621,5187088,360.0,74.9,0
1778011996.647,5187088,360.0,74.9,0
1778011998.675,5187088,360.0,75.45,0
1778012000.702,5238288,360.0,75.45,0
1778012002.728,5238288,360.0,74.35,0
1778012004.752,5238288,360.0,71.6,0
1778012006.77,5238288,360.0,70.5,0
1778012008.794,5238288,360.0,69.95,0
1778012010.812,5238288,360.0,69.95,0
1778012012.833,5238288,360.0,69.95,0
1778012014.852,5238288,360.0,69.4,0
1778012016.88,5238288,360.0,68.85,0
1778012018.904,5238288,360.0,69.4,0
1778012020.929,5238288,360.0,69.95,0
1778012022.983,5238288,360.0,69.95,0
1778012025.002,5296432,360.0,69.4,0
1778012027.026,5296432,360.0,73.8,0
1778012029.054,5296432,360.0,72.7,0
1778012031.08,5296432,360.0,74.35,0
1778012033.1,5296432,360.0,74.9,0
1778012035.136,5296432,360.0,74.35,0
1778012037.155,5296432,361.0,76.55,0
1778012039.179,5296432,361.0,75.45,0
1778012041.204,5296432,361.0,73.8,0
1778012043.228,5348144,361.0,74.9,0
1778012045.242,5348144,361.0,75.45,0
1778012047.263,5348144,361.0,73.25,0
1778012049.281,5348144,361.0,71.05,0
1778012051.31,5348144,361.0,69.95,0
1778012053.328,5348144,361.0,70.5,0
1778012055.349,5348144,361.0,70.5,0
1778012057.376,5348144,361.0,69.4,0
1778012059.432,5348144,361.0,69.4,0
1778012061.455,5348144,361.0,69.4,0
1778012063.482,5348144,361.0,69.4,0
1778012065.503,5348144,361.0,69.95,0
1778012067.524,5408016,361.0,72.15,0
1778012069.549,5408016,361.0,73.25,0
1778012071.567,5408016,361.0,72.7,0
1778012073.589,5408016,361.0,73.8,0
1778012075.617,5408016,361.0,74.9,0
1778012077.638,5408016,361.0,75.45,0
1778012079.657,5408016,361.0,74.35,0
1778012081.683,5408016,361.0,73.8,0
1778012083.707,5408016,361.0,76.0,0
1778012085.729,5408016,361.0,74.35,0
1778012087.754,5459216,362.0,74.35,0
1778012089.773,5459216,362.0,73.25,0
1778012091.789,5459216,362.0,72.15,0
1778012093.827,5459216,362.0,71.05,0
1778012095.843,5459216,362.0,70.5,0
1778012097.868,5459216,362.0,69.4,0
1778012099.889,5459216,362.0,68.85,0
1778012101.916,5459216,361.0,68.85,0
1778012103.94,5459216,361.0,69.95,0
1778012105.96,5459216,361.0,68.85,0
1778012108.011,5459216,361.0,69.4,0
1778012110.03,5459216,361.0,69.95,0
1778012112.048,5459216,361.0,68.85,0
1778012114.071,5459216,361.0,69.95,0
1778012116.089,5459216,361.0,68.3,0
1778012118.105,5459216,361.0,69.95,0
1778012120.124,5459216,361.0,69.4,0
1778012122.148,5459216,361.0,68.3,0
1778012124.177,5459216,361.0,68.85,0
1778012126.196,5520032,361.0,71.05,0
1778012128.216,5520032,361.0,72.7,0
1778012130.239,5520032,361.0,73.8,0
1778012132.258,5520032,361.0,73.25,0
1778012134.277,5520032,361.0,74.9,0
1778012136.301,5520032,362.0,76.0,0
1778012138.324,5520032,362.0,74.9,0
1778012140.352,5520032,362.0,74.35,0
1778012142.37,5571232,362.0,76.0,0
1778012144.392,5571232,362.0,72.7,0
1778012146.415,5571232,362.0,71.6,0
1778012148.431,5571232,362.0,70.5,0
1778012150.449,5571232,362.0,69.4,0
1778012152.478,5571232,362.0,70.5,0
1778012154.501,5571232,362.0,68.85,0
1778012156.524,5571232,362.0,69.95,0
1778012158.541,5571232,362.0,70.5,0
1778012160.56,5571232,362.0,68.85,0
1778012162.579,5571232,362.0,69.95,0
1778012164.599,5571232,362.0,69.4,0
1778012166.62,5571232,362.0,69.4,0
1778012168.637,5571232,362.0,69.95,0
1778012170.653,5571232,362.0,68.3,0
1778012172.671,5571232,361.0,69.95,0
1778012174.694,5571232,361.0,70.5,0
1778012176.714,5571232,361.0,69.4,0
1778012178.732,5571232,361.0,68.85,0
1778012180.767,5571232,361.0,68.85,0
1778012182.796,5571232,361.0,69.95,0
1778012184.82,5571232,361.0,68.3,0
1778012186.846,5631888,361.0,69.95,0
1778012188.868,5650320,361.0,73.8,0
1778012190.896,5650320,361.0,74.35,0
1778012192.918,5650832,362.0,74.9,0
1778012194.942,5650832,362.0,76.0,0
1778012196.965,5650832,362.0,74.9,0
1778012198.992,5650832,362.0,77.1,0
1778012201.021,5650832,362.0,73.25,0
1778012203.039,5650832,362.0,74.9,0
1778012205.064,5650832,362.0,74.35,0
1778012207.083,5650832,362.0,75.45,0
1778012209.097,5650832,362.0,73.8,0
1778012211.119,5702544,362.0,76.0,0
1778012213.142,5702544,362.0,73.25,0
1778012215.178,5702544,362.0,73.25,0
1778012217.197,5702544,362.0,71.6,0
1778012219.221,5702544,362.0,68.85,0
1778012221.244,5702544,362.0,69.4,0
1778012223.259,5702544,362.0,69.95,0
1778012225.282,5702544,362.0,69.95,0
1778012227.3,5702544,362.0,69.4,0
1778012229.325,5702544,362.0,67.75,0
1778012231.348,5702544,362.0,69.4,0
1778012233.368,5702544,362.0,69.95,0
1778012235.389,5702544,362.0,68.85,0
1778012237.406,5702544,362.0,68.3,0
1778012239.462,5702544,362.0,69.95,0
1778012241.484,5764976,362.0,71.05,0
1778012243.496,5764976,362.0,72.15,0
1778012245.515,5764976,362.0,74.35,0
1778012247.535,5764976,362.0,73.25,0
1778012249.556,5764976,362.0,76.55,0
