elapsed_sec,rss_kb,cpu_pct
1777720617.042,12680,0.0
1777720618.049,136184,100.0
1777720619.061,7380836,85.0
1777720620.071,7439368,144.0
1777720621.081,7464584,237.0
1777720622.091,7469592,298.0
1777720623.102,7471356,342.0
1777720624.113,7471356,375.0
1777720625.128,7471356,401.0
1777720626.143,7471356,422.0
1777720627.159,7471356,439.0
1777720628.175,7471356,453.0
1777720629.191,7471356,465.0
1777720630.202,7506904,475.0
1777720631.215,7508272,484.0
1777720632.227,7508272,491.0
1777720633.238,7508272,498.0
1777720634.25,7508272,504.0
1777720635.261,7515024,510.0
1777720636.277,7515024,515.0
1777720637.293,7515024,519.0
1777720638.309,7515024,523.0
1777720639.324,7515024,527.0
1777720640.34,7515024,530.0
1777720641.356,7515024,533.0
1777720642.367,7539688,536.0
1777720643.378,7539688,539.0
1777720644.389,7539688,541.0
1777720645.4,7539688,543.0
1777720646.411,7539688,545.0
1777720647.425,7539688,547.0
1777720648.438,7539688,549.0
1777720649.453,7539688,551.0
1777720650.468,7539688,553.0
1777720651.48,7560968,554.0
1777720652.491,7560968,556.0
1777720653.502,7560968,557.0
1777720654.514,7560968,558.0
1777720655.525,7560968,560.0
1777720656.537,7560968,561.0
1777720657.553,7560968,562.0
1777720658.569,7560968,563.0
1777720659.584,7560968,564.0
1777720660.6,7560968,565.0
1777720661.615,7560968,566.0
1777720662.625,7584172,567.0
1777720663.637,7584172,568.0
1777720664.649,7584172,569.0
1777720665.66,7584172,569.0
1777720666.671,7584172,570.0
1777720667.683,7584172,571.0
1777720668.695,7584172,572.0
1777720669.708,7584172,572.0
1777720670.721,7584172,573.0
1777720671.734,7584172,573.0
1777720672.744,7621312,574.0
1777720673.755,7621420,575.0
1777720674.766,7622268,575.0
1777720675.777,7622268,576.0
1777720676.788,7622268,576.0
1777720677.799,7622268,577.0
1777720678.81,7622268,577.0
1777720679.826,7622268,578.0
1777720680.841,7622268,578.0
1777720681.857,7622268,579.0
1777720682.873,7622268,579.0
1777720683.888,7622268,579.0
1777720684.904,7622268,580.0
