elapsed_sec,rss_kb,cpu_pct,thermal_max_c,vcgencmd_throttled
1777922408.619,10096,0.0,66.1,0
1777922410.63,693168,83.0,61.7,0
1777922412.64,1820592,43.1,60.05,0
1777922414.649,2573232,29.8,58.95,0
1777922416.663,4530384,71.1,64.45,0
1777922418.676,4537040,115.0,65.55,0
1777922420.693,4666064,158.0,69.4,0
1777922422.716,4667088,189.0,70.5,0
1777922424.727,4667088,212.0,72.15,0
1777922426.747,4667088,230.0,70.5,0
1777922428.77,4667088,244.0,72.15,0
1777922430.785,4667088,256.0,72.7,0
1777922432.813,4667088,266.0,74.35,0
1777922434.832,4667088,274.0,73.25,0
1777922436.85,4667088,282.0,75.45,0
1777922438.877,4718288,288.0,75.45,0
1777922440.901,4718288,294.0,74.9,0
1777922442.916,4721360,299.0,72.15,0
1777922444.943,4721360,302.0,71.6,0
1777922446.963,4721360,305.0,69.4,0
1777922448.983,4721360,307.0,69.95,0
1777922451.003,4721360,310.0,69.95,0
1777922453.038,4721360,312.0,69.4,0
1777922455.06,4721360,314.0,68.3,0
1777922457.083,4721360,315.0,68.3,0
1777922459.102,4721360,317.0,68.85,0
1777922461.119,4721360,318.0,67.75,0
1777922463.14,4721360,320.0,67.75,0
1777922465.159,4721360,321.0,69.4,0
1777922467.177,4721360,322.0,68.3,0
1777922469.198,4721360,323.0,68.85,0
1777922471.224,4721360,324.0,68.3,0
1777922473.241,4721360,325.0,68.3,0
1777922475.28,4721360,326.0,69.4,0
1777922477.399,4721360,327.0,66.65,0
1777922479.443,4721360,328.0,68.3,0
1777922481.461,4721360,329.0,67.75,0
1777922483.488,4721360,329.0,68.85,0
1777922485.511,4721360,330.0,69.4,0
1777922487.532,4721360,331.0,69.95,0
1777922489.548,4721360,331.0,67.2,0
1777922491.567,4721360,332.0,69.4,0
1777922493.59,4721360,332.0,69.4,0
1777922495.606,4721360,333.0,67.75,0
1777922497.624,4721360,333.0,68.85,0
1777922499.651,4721360,334.0,68.3,0
1777922501.678,4795312,334.0,68.85,0
1777922503.703,4795312,336.0,73.25,0
1777922505.731,4795824,336.0,72.7,0
1777922507.763,4795824,337.0,72.15,0
1777922509.797,4795824,338.0,73.8,0
1777922511.823,4795824,339.0,72.7,0
1777922513.843,4795824,339.0,73.8,0
1777922515.869,4795824,340.0,74.35,0
1777922517.893,4795824,341.0,75.45,0
1777922519.917,4795824,341.0,73.8,0
1777922521.95,4795824,342.0,76.55,0
1777922523.974,4795824,342.0,75.45,0
1777922526.005,4795824,343.0,75.45,0
1777922528.027,4795824,343.0,74.9,0
1777922530.042,4795824,344.0,75.45,0
1777922532.063,4795824,345.0,74.9,0
1777922534.088,4795824,345.0,73.8,0
1777922536.106,4795824,346.0,73.8,0
1777922538.13,4795824,346.0,73.8,0
1777922540.147,4795824,347.0,74.35,0
1777922542.171,4795824,347.0,73.8,0
1777922544.2,4795824,347.0,72.7,0
1777922546.217,4795824,348.0,72.7,0
1777922548.241,4795824,348.0,72.7,0
1777922550.266,4795824,349.0,72.7,0
1777922552.287,4795824,349.0,71.6,0
1777922554.311,4796848,349.0,72.7,0
1777922556.332,4796848,350.0,73.25,0
1777922558.35,4796848,350.0,73.25,0
1777922560.375,4796848,350.0,71.05,0
1777922562.395,4796848,351.0,70.5,0
1777922564.423,4796848,351.0,71.6,0
1777922566.449,4796848,352.0,73.25,0
1777922568.47,4796848,352.0,72.15,0
1777922570.497,4796848,352.0,72.7,0
1777922572.521,4796848,353.0,71.05,0
1777922574.54,4796848,353.0,71.05,0
1777922576.561,4796848,353.0,72.7,0
1777922578.584,4796848,354.0,72.15,0
1777922580.608,4796848,354.0,71.6,0
1777922582.621,4796848,354.0,74.35,0
1777922584.641,4796848,354.0,72.15,0
1777922586.666,4798384,355.0,74.9,0
1777922588.691,4798384,355.0,74.9,0
1777922590.707,4798384,355.0,72.7,0
1777922592.73,4798384,356.0,74.9,0
1777922594.744,4798384,356.0,75.45,0
1777922596.771,4798384,356.0,74.9,0
1777922598.789,4798384,357.0,74.9,0
1777922600.813,4798384,357.0,72.15,0
1777922602.834,4798384,357.0,73.25,0
1777922604.858,4798384,357.0,73.25,0
1777922606.881,4798384,357.0,72.7,0
1777922608.906,4798384,358.0,72.15,0
1777922610.928,4798384,358.0,71.6,0
1777922612.949,4798384,358.0,72.7,0
1777922614.97,4798384,358.0,71.6,0
1777922616.99,4798384,359.0,73.8,0
1777922619.014,4799408,359.0,71.05,0
1777922621.035,4799408,359.0,70.5,0
1777922623.061,4799408,359.0,71.05,0
1777922625.086,4799408,359.0,71.6,0
1777922627.114,4799408,360.0,70.5,0
1777922629.141,4799408,360.0,71.6,0
1777922631.167,4799408,360.0,73.25,0
1777922633.181,4799408,360.0,72.7,0
1777922635.203,4799408,360.0,72.7,0
1777922637.225,4799408,361.0,71.05,0
1777922639.246,4799408,361.0,73.25,0
1777922641.271,4799408,361.0,72.7,0
1777922643.297,4799408,361.0,73.25,0
1777922645.327,4799408,361.0,72.7,0
1777922647.345,4799408,362.0,74.9,0
1777922649.369,4799408,362.0,74.35,0
1777922651.395,4799408,362.0,71.6,0
1777922653.417,4799408,362.0,74.9,0
1777922655.446,4799408,362.0,72.7,0
1777922657.469,4799920,362.0,74.9,0
1777922659.497,4799920,363.0,74.9,0
1777922661.525,4799920,363.0,75.45,0
1777922663.556,4799920,363.0,74.35,0
1777922665.577,4799920,363.0,74.35,0
1777922667.596,4799920,363.0,73.8,0
1777922669.618,4799920,363.0,73.8,0
1777922671.643,4799920,364.0,73.25,0
1777922673.673,4799920,364.0,74.9,0
1777922675.695,4799920,364.0,71.6,0
1777922677.716,4799920,364.0,74.35,0
1777922679.737,4799920,364.0,71.6,0
1777922681.761,4799920,364.0,72.15,0
1777922683.789,4799920,364.0,73.25,0
1777922685.814,4799920,365.0,72.15,0
1777922687.842,4799920,365.0,69.95,0
1777922689.869,4799920,365.0,70.5,0
1777922691.896,4799920,365.0,69.95,0
1777922693.914,4799920,365.0,71.05,0
1777922695.938,4801456,365.0,71.6,0
1777922697.956,4801456,365.0,71.6,0
1777922699.975,4801456,366.0,72.15,0
1777922702.003,4801456,366.0,73.25,0
1777922704.028,4801456,366.0,72.15,0
1777922706.051,4801456,366.0,72.7,0
1777922708.075,4801456,366.0,74.35,0
1777922710.095,4801456,366.0,72.7,0
1777922712.12,4801456,366.0,72.15,0
1777922714.144,4801456,366.0,74.35,0
1777922716.168,4801456,367.0,72.7,0
1777922718.189,4801456,367.0,72.7,0
1777922720.213,4801456,367.0,74.9,0
1777922722.24,4801456,367.0,73.8,0
1777922724.262,4801456,367.0,74.9,0
1777922726.287,4801456,367.0,73.25,0
1777922728.312,4801456,367.0,74.9,0
1777922730.337,4801456,367.0,74.9,0
1777922732.357,4801456,367.0,72.7,0
1777922734.377,4801456,368.0,74.9,0
1777922736.4,4801456,368.0,73.25,0
1777922738.424,4801456,368.0,72.7,0
1777922740.448,4801456,368.0,72.7,0
1777922742.471,4801456,368.0,73.25,0
1777922744.499,4801456,368.0,72.15,0
1777922746.523,4801456,368.0,71.6,0
1777922748.545,4801456,368.0,72.15,0
1777922750.567,4801456,368.0,73.25,0
1777922752.591,4801456,369.0,72.7,0
1777922754.616,4852656,369.0,72.15,0
1777922756.637,4852656,369.0,71.05,0
1777922758.656,4852656,369.0,72.7,0
