elapsed_sec,rss_kb,cpu_pct
1777709288.413,12904,0.0
1777709289.42,3576100,101.0
1777709290.43,4722340,131.0
1777709291.44,4850244,285.0
1777709292.452,4850552,365.0
1777709293.461,4850552,413.0
1777709294.471,4850552,445.0
1777709295.482,4850552,468.0
1777709296.493,4850552,485.0
1777709297.504,4902012,498.0
1777709298.516,4904920,509.0
1777709299.528,4904920,518.0
1777709300.54,4904920,525.0
1777709301.552,4904920,532.0
1777709302.565,4904920,537.0
1777709303.579,4904920,542.0
1777709304.59,4904920,546.0
1777709305.607,4904920,549.0
1777709306.617,4973516,551.0
1777709307.628,4973516,554.0
1777709308.639,4973516,557.0
1777709309.651,4973516,559.0
1777709310.662,5024976,561.0
1777709311.678,5024976,563.0
1777709312.689,5024976,565.0
1777709313.702,5024976,567.0
1777709314.714,5024976,568.0
1777709315.727,5024976,570.0
1777709316.739,5024976,571.0
1777709317.75,5088516,572.0
1777709318.761,5088516,573.0
1777709319.771,5088516,574.0
1777709320.782,5088516,575.0
1777709321.793,5088516,576.0
1777709322.804,5139976,576.0
1777709323.816,5139976,577.0
1777709324.827,5205284,578.0
1777709325.837,5205284,578.0
1777709326.848,5205284,579.0
1777709327.859,5205284,580.0
1777709328.871,5205284,580.0
1777709329.882,5205284,581.0
1777709330.893,5205284,582.0
1777709331.904,5256744,582.0
1777709332.915,5256848,583.0
1777709333.926,5256848,583.0
1777709334.937,5256848,584.0
1777709335.948,5256848,584.0
1777709336.959,5256848,585.0
1777709337.97,5256848,585.0
1777709338.981,5256848,585.0
1777709339.994,5256848,586.0
1777709341.005,5325752,586.0
1777709342.017,5325752,586.0
1777709343.029,5325752,587.0
1777709344.04,5325752,587.0
1777709345.051,5325752,587.0
1777709346.063,5377212,577.0
1777709347.076,5377212,578.0
1777709348.088,5377212,578.0
1777709349.101,5377212,579.0
1777709350.113,5377212,579.0
1777709351.125,5377212,580.0
1777709352.137,5377212,580.0
1777709353.148,5443016,580.0
1777709354.16,5443016,581.0
1777709355.171,5443016,581.0
1777709356.183,5443016,581.0
1777709357.194,5443016,582.0
1777709358.206,5494476,582.0
1777709359.218,5494476,582.0
1777709360.23,5494476,583.0
1777709361.243,5494476,583.0
1777709362.255,5494476,583.0
1777709363.268,5494476,584.0
1777709364.281,5494476,584.0
1777709365.293,5494476,584.0
1777709366.304,5494476,585.0
1777709367.315,5494476,585.0
1777709368.325,5562024,585.0
1777709369.335,5562024,585.0
1777709370.345,5562024,585.0
1777709371.357,5562024,586.0
1777709372.368,5562024,586.0
1777709373.38,5562024,586.0
1777709374.391,5562024,586.0
1777709375.402,5613484,586.0
1777709376.414,5613484,587.0
1777709377.425,5680628,587.0
1777709378.435,5680628,587.0
1777709379.446,5680628,587.0
1777709380.458,5680628,587.0
1777709381.469,5680628,588.0
1777709382.48,5732088,588.0
1777709383.493,5732088,588.0
1777709384.506,5732088,588.0
1777709385.518,5732088,588.0
1777709386.531,5732088,588.0
1777709387.543,5732088,589.0
1777709388.561,5732088,589.0
1777709389.571,5797576,589.0
1777709390.583,5797576,589.0
1777709391.594,5797576,589.0
1777709392.606,5797576,589.0
1777709393.617,5797576,590.0
1777709394.628,5797576,590.0
1777709395.639,5849036,590.0
1777709396.65,5849036,590.0
1777709397.661,5849036,590.0
1777709398.674,5849036,590.0
1777709399.686,5849036,590.0
1777709400.698,5849036,590.0
1777709401.71,5849036,591.0
1777709402.722,5849036,591.0
1777709403.734,5849036,591.0
1777709404.746,5849036,591.0
1777709405.758,5849036,591.0
1777709406.769,5849036,591.0
1777709407.781,5849036,591.0
1777709408.793,5849036,592.0
1777709409.804,5849036,592.0
1777709410.817,5849036,592.0
1777709411.829,5849036,592.0
1777709412.839,5918988,592.0
1777709413.85,5919244,592.0
1777709414.861,5919244,592.0
1777709415.872,5919244,592.0
1777709416.883,5919244,592.0
1777709417.894,5919244,592.0
1777709418.904,5970704,592.0
1777709419.916,5970704,593.0
1777709420.929,5970704,593.0
1777709421.941,5970704,593.0
1777709422.952,5970704,593.0
1777709423.963,5970704,593.0
1777709424.974,5970704,593.0
1777709425.985,5970704,593.0
1777709426.997,5970704,593.0
1777709428.009,5970704,593.0
1777709429.02,6039288,593.0
1777709430.031,6039288,593.0
1777709431.042,6039288,593.0
1777709432.053,6039288,594.0
1777709433.064,6039288,590.0
1777709434.075,6090748,590.0
1777709435.087,6090748,590.0
1777709436.098,6090748,590.0
1777709437.11,6090748,590.0
1777709438.121,6155556,590.0
1777709439.132,6155556,590.0
1777709440.143,6155556,590.0
1777709441.154,6155556,590.0
1777709442.165,6155556,590.0
1777709443.176,6155556,590.0
1777709444.186,6207016,591.0
1777709445.198,6207116,591.0
1777709446.209,6274364,591.0
1777709447.221,6274364,591.0
1777709448.232,6274364,591.0
1777709449.244,6274364,591.0
1777709450.253,6274364,591.0
1777709451.265,6274364,591.0
1777709452.276,6325824,591.0
1777709453.29,6325824,591.0
1777709454.302,6325824,591.0
1777709455.319,6325824,591.0
1777709456.331,6325824,592.0
1777709457.346,6325824,592.0
1777709458.358,6325824,592.0
1777709459.371,6325824,592.0
1777709460.383,6325824,592.0
1777709461.396,6325824,592.0
1777709462.407,6394576,592.0
1777709463.418,6394576,592.0
1777709464.429,6394576,592.0
1777709465.44,6394576,592.0
1777709466.452,6394576,592.0
1777709467.464,6394576,592.0
1777709468.479,6446036,592.0
1777709469.492,6446036,593.0
1777709470.504,6446036,593.0
1777709471.516,6446036,593.0
1777709472.529,6446036,593.0
1777709473.541,6446036,593.0
1777709474.551,6525492,593.0
1777709475.561,6525492,593.0
1777709476.572,6525492,593.0
1777709477.584,6525492,593.0
1777709478.595,6525492,593.0
1777709479.606,6525492,593.0
1777709480.616,6525492,593.0
1777709481.628,6525492,593.0
1777709482.639,6576952,593.0
1777709483.651,6579856,593.0
1777709484.663,6579856,593.0
1777709485.676,6579856,594.0
1777709486.689,6579856,594.0
1777709487.701,6579856,594.0
1777709488.714,6579856,594.0
1777709489.726,6579856,594.0
