elapsed_sec,rss_kb,cpu_pct,thermal_max_c,vcgencmd_throttled
1778017392.357,8528,0.0,67.2,0
1778017394.366,116688,92.5,64.45,0
1778017396.375,365536,62.2,61.15,0
1778017398.384,550368,41.9,60.05,0
1778017400.412,728544,31.9,59.5,0
1778017402.427,903152,25.6,58.4,0
1778017404.439,1074720,21.7,57.85,0
1778017406.45,1246240,18.9,55.65,0
1778017408.459,1417296,16.8,56.2,0
1778017410.468,1586256,15.1,55.1,0
1778017412.477,1752656,13.7,56.2,0
1778017414.488,1931856,12.6,54.0,0
1778017416.5,2094672,11.8,54.0,0
1778017418.511,2429008,11.2,53.45,0
1778017420.523,6959184,14.5,55.1,0
1778017428.737,6955056,12.2,54.0,0
1778017430.751,7126864,15.4,55.65,0
1778017432.776,7167072,20.7,60.05,0
1778017434.798,7244416,37.3,62.8,0
1778017436.815,7244416,53.8,64.45,0
1778017438.838,7238272,68.7,66.65,0
1778017440.865,7245968,82.2,66.1,0
1778017442.891,7262352,94.7,69.4,0
1778017444.918,7269520,106.0,72.7,0
1778017446.944,7269520,116.0,73.25,0
1778017448.969,7269520,126.0,73.25,0
1778017450.993,7269520,135.0,74.35,0
1778017453.022,7269520,143.0,76.0,0
1778017455.048,7269520,151.0,75.45,0
1778017457.071,7269520,158.0,74.9,0
1778017459.09,7275152,165.0,73.8,0
1778017461.117,7275152,172.0,75.45,0
1778017463.135,7278224,178.0,72.7,0
1778017465.16,7278224,184.0,72.7,0
1778017467.182,7278736,189.0,72.7,0
1778017469.205,7278736,194.0,71.05,0
1778017471.228,7278736,199.0,71.6,0
1778017473.247,7278736,204.0,70.5,0
1778017475.266,7278736,208.0,71.05,0
1778017477.293,7265936,212.0,71.05,0
1778017479.321,7265936,216.0,71.05,0
1778017481.338,7280784,220.0,70.5,0
1778017483.359,7280784,224.0,70.5,0
1778017485.384,7281312,228.0,73.8,0
1778017487.41,7281312,231.0,74.35,0
1778017489.437,7281312,234.0,74.9,0
1778017491.468,7281312,238.0,76.0,0
1778017493.488,7281312,241.0,75.45,0
1778017495.51,7281312,244.0,75.45,0
1778017497.527,7281312,246.0,74.35,0
1778017499.554,7281312,249.0,74.9,0
1778017501.572,7281312,252.0,73.8,0
1778017503.604,7281312,254.0,71.05,0
1778017505.63,7281312,257.0,71.05,0
1778017507.656,7281312,259.0,71.05,0
1778017509.674,7281312,261.0,71.6,0
1778017511.686,7281312,263.0,69.4,0
1778017513.727,7281312,266.0,71.05,0
1778017515.755,7281312,268.0,69.95,0
1778017517.793,7281312,270.0,69.4,0
1778017519.812,7281312,271.0,69.95,0
1778017521.836,7281312,273.0,71.05,0
