elapsed_sec,rss_kb,cpu_pct
1777717211.122,14388,0.0
1777717212.129,3564484,100.0
1777717213.142,4571752,281.0
1777717214.152,4693420,386.0
1777717215.162,4693740,441.0
1777717216.172,4693740,474.0
1777717217.183,4693740,496.0
1777717218.195,4693740,512.0
1777717219.207,4693740,524.0
1777717220.218,4745200,532.0
1777717221.23,4748112,540.0
1777717222.243,4748112,546.0
1777717223.256,4748112,551.0
1777717224.268,4748112,555.0
1777717225.28,4748112,559.0
1777717226.293,4748112,562.0
1777717227.304,4748112,565.0
1777717228.317,4748112,567.0
1777717229.327,4806760,569.0
1777717230.34,4806760,571.0
1777717231.351,4806760,572.0
1777717232.361,4806760,574.0
1777717233.373,4806760,575.0
1777717234.383,4806760,577.0
1777717235.395,4858220,578.0
1777717236.407,4858220,579.0
1777717237.419,4858220,580.0
1777717238.431,4858220,581.0
1777717239.443,4858220,582.0
1777717240.455,4858220,583.0
1777717241.467,4858220,583.0
1777717242.477,4915608,584.0
1777717243.489,4915608,584.0
1777717244.5,4915608,585.0
1777717245.512,4915608,586.0
1777717246.523,4915608,586.0
1777717247.535,4967068,587.0
1777717248.547,4967068,587.0
1777717249.559,4967068,588.0
1777717250.569,5025272,588.0
1777717251.581,5025580,588.0
1777717252.593,5025580,589.0
1777717253.604,5025580,589.0
1777717254.616,5025580,589.0
1777717255.627,5025580,590.0
1777717256.638,5077040,590.0
1777717257.649,5077040,590.0
1777717258.661,5077040,591.0
1777717259.676,5077040,591.0
1777717260.687,5077040,591.0
1777717261.703,5077040,592.0
1777717262.714,5077040,592.0
1777717263.725,5077040,592.0
1777717264.737,5077040,593.0
1777717265.749,5135584,593.0
1777717266.76,5135584,593.0
1777717267.772,5135584,593.0
1777717268.784,5135584,593.0
1777717269.795,5135584,593.0
1777717270.807,5187044,594.0
1777717271.819,5187044,594.0
1777717272.832,5187044,594.0
1777717273.85,5187044,594.0
1777717274.865,5187044,595.0
1777717275.877,5187044,595.0
1777717276.89,5187044,595.0
1777717277.901,5245816,595.0
1777717278.913,5245816,595.0
1777717279.926,5245816,595.0
1777717280.938,5245816,595.0
1777717281.95,5245816,596.0
1777717282.962,5245816,596.0
1777717283.972,5245816,596.0
1777717284.984,5297276,596.0
1777717285.999,5297620,596.0
1777717287.016,5297620,596.0
1777717288.03,5297620,596.0
1777717289.043,5297620,597.0
1777717290.059,5297620,597.0
1777717291.07,5297620,589.0
1777717292.082,5297620,590.0
1777717293.093,5297620,590.0
1777717294.106,5297620,590.0
1777717295.12,5297620,590.0
1777717296.137,5297620,590.0
1777717297.152,5297620,591.0
1777717298.165,5297620,591.0
1777717299.177,5297620,591.0
1777717300.189,5297620,591.0
1777717301.201,5297620,591.0
1777717302.211,5357540,591.0
1777717303.223,5357540,591.0
1777717304.234,5357540,592.0
1777717305.245,5357540,592.0
1777717306.257,5357540,592.0
1777717307.268,5357540,592.0
1777717308.279,5409000,592.0
1777717309.292,5409000,592.0
1777717310.305,5409000,592.0
1777717311.317,5409000,593.0
1777717312.329,5409000,593.0
1777717313.342,5409000,593.0
1777717314.355,5409000,593.0
1777717315.367,5409000,593.0
1777717316.379,5409000,593.0
1777717317.389,5467548,593.0
1777717318.401,5467548,593.0
1777717319.412,5467548,593.0
1777717320.423,5467548,594.0
1777717321.435,5467548,594.0
1777717322.446,5467548,594.0
1777717323.457,5519008,594.0
1777717324.469,5519008,594.0
1777717325.481,5519008,594.0
1777717326.493,5519008,594.0
1777717327.511,5519008,594.0
1777717328.526,5519008,594.0
1777717329.536,5576244,594.0
1777717330.548,5576244,595.0
1777717331.56,5576244,595.0
1777717332.571,5576244,595.0
1777717333.583,5576244,595.0
1777717334.596,5576244,595.0
1777717335.608,5627704,595.0
1777717336.62,5627704,595.0
1777717337.632,5627704,595.0
1777717338.645,5627704,595.0
1777717339.657,5627704,595.0
1777717340.67,5627704,595.0
1777717341.682,5627704,596.0
1777717342.695,5627704,596.0
1777717343.708,5627704,596.0
1777717344.719,5627704,596.0
1777717345.731,5627704,596.0
1777717346.742,5627704,596.0
1777717347.753,5627704,596.0
1777717348.764,5627704,596.0
1777717349.775,5627704,596.0
1777717350.786,5627704,596.0
1777717351.799,5627704,596.0
1777717352.81,5686584,596.0
1777717353.821,5686584,596.0
1777717354.833,5686584,596.0
1777717355.844,5686584,596.0
1777717356.855,5686584,597.0
1777717357.866,5686584,597.0
1777717358.876,5738044,597.0
1777717359.891,5738044,597.0
1777717360.903,5738044,597.0
1777717361.913,5795968,597.0
1777717362.924,5795968,597.0
1777717363.935,5795968,597.0
1777717364.946,5795968,597.0
1777717365.958,5795968,597.0
1777717366.969,5795968,597.0
1777717367.981,5847428,597.0
1777717368.993,5847428,597.0
1777717370.006,5847428,597.0
1777717371.016,5905076,597.0
1777717372.026,5911476,597.0
1777717373.037,5911836,597.0
1777717374.048,5911836,597.0
1777717375.059,5911836,594.0
1777717376.07,5911836,594.0
1777717377.081,5911836,594.0
1777717378.092,5911836,594.0
1777717379.103,5963296,594.0
1777717380.118,5966200,594.0
1777717381.135,5966200,594.0
1777717382.146,6024668,594.0
1777717383.156,6024668,594.0
1777717384.168,6024668,594.0
1777717385.179,6024668,594.0
1777717386.19,6024668,594.0
1777717387.202,6024668,594.0
1777717388.213,6024668,594.0
1777717389.225,6076128,595.0
1777717390.237,6076128,595.0
1777717391.25,6076128,595.0
1777717392.262,6076128,595.0
1777717393.274,6076128,595.0
1777717394.286,6076128,595.0
1777717395.299,6076128,595.0
1777717396.311,6076128,595.0
1777717397.321,6134504,595.0
1777717398.332,6134504,595.0
1777717399.344,6134504,595.0
1777717400.356,6134504,595.0
1777717401.367,6185964,595.0
1777717402.379,6185964,595.0
1777717403.393,6185964,595.0
1777717404.406,6185964,595.0
1777717405.417,6185964,595.0
1777717406.428,6185964,595.0
1777717407.439,6185964,596.0
1777717408.45,6185964,596.0
1777717409.463,6242276,596.0
1777717410.474,6242276,596.0
1777717411.485,6242276,596.0
1777717412.497,6242276,596.0
1777717413.509,6242276,596.0
1777717414.52,6293736,596.0
1777717415.532,6293736,596.0
1777717416.544,6293736,596.0
1777717417.556,6293736,596.0
