elapsed_sec,rss_kb,cpu_pct
1777726453.962,11668,0.0
1777726454.969,3544720,101.0
1777726455.982,4500000,281.0
1777726456.992,4619748,386.0
1777726458.002,4619748,441.0
1777726459.013,4619748,474.0
1777726460.024,4619748,496.0
1777726461.035,4619748,512.0
1777726462.045,4671208,523.0
1777726463.057,4672280,532.0
1777726464.069,4672280,491.0
1777726465.081,4672280,500.0
1777726466.093,4672280,508.0
1777726467.104,4672280,515.0
1777726468.117,4672280,522.0
1777726469.126,4745880,525.0
1777726470.138,4751556,530.0
1777726471.149,4751556,534.0
1777726472.161,4751556,538.0
1777726473.172,4751556,542.0
1777726474.183,4751556,545.0
1777726475.193,4751556,547.0
1777726476.205,4751556,550.0
1777726477.216,4803016,552.0
1777726478.228,4803016,554.0
1777726479.24,4803016,556.0
1777726480.252,4803016,558.0
1777726481.261,4864456,559.0
1777726482.273,4864456,561.0
1777726483.283,4864456,562.0
1777726484.295,4864456,564.0
1777726485.306,4864456,565.0
1777726486.316,4915916,566.0
1777726487.328,4915916,567.0
1777726488.339,4974300,568.0
1777726489.351,4974300,569.0
1777726490.362,4974300,570.0
1777726491.373,4974300,571.0
1777726492.384,4974300,572.0
1777726493.395,4974300,573.0
1777726494.406,5025760,573.0
1777726495.418,5025760,574.0
1777726496.43,5025760,575.0
1777726497.441,5085552,575.0
1777726498.452,5085552,576.0
1777726499.463,5085552,577.0
1777726500.474,5085552,577.0
1777726501.485,5085552,578.0
1777726502.496,5137012,578.0
1777726503.508,5137012,579.0
1777726504.52,5137012,579.0
1777726505.532,5137012,580.0
1777726506.544,5137012,580.0
1777726507.556,5137012,581.0
1777726508.568,5137012,581.0
1777726509.577,5195988,582.0
1777726510.588,5195988,582.0
1777726511.599,5195988,582.0
1777726512.61,5195988,583.0
1777726513.621,5195988,583.0
1777726514.632,5195988,584.0
1777726515.647,5247448,584.0
1777726516.658,5306348,584.0
1777726517.669,5306348,584.0
1777726518.68,5306348,585.0
1777726519.691,5306348,585.0
1777726520.702,5357808,585.0
1777726521.714,5357808,586.0
1777726522.726,5357808,586.0
1777726523.739,5357808,586.0
1777726524.75,5357808,586.0
1777726525.766,5357808,587.0
1777726526.778,5357808,587.0
1777726527.789,5415936,587.0
1777726528.8,5415936,587.0
1777726529.811,5415936,587.0
1777726530.822,5415936,588.0
1777726531.834,5415936,588.0
1777726532.846,5415936,588.0
1777726533.857,5467396,588.0
1777726534.868,5467396,589.0
1777726535.88,5526672,589.0
1777726536.892,5526672,589.0
1777726537.903,5526672,589.0
1777726538.915,5526672,589.0
1777726539.926,5526672,589.0
1777726540.937,5578132,590.0
1777726541.953,5578132,590.0
1777726542.965,5578132,590.0
1777726543.977,5578132,590.0
1777726544.99,5578132,590.0
1777726546.002,5578132,591.0
1777726547.015,5578132,591.0
1777726548.026,5637276,591.0
1777726549.038,5637276,591.0
1777726550.049,5637276,591.0
1777726551.06,5637276,585.0
1777726552.072,5637276,585.0
1777726553.083,5688736,586.0
1777726554.095,5688736,586.0
1777726555.111,5688736,586.0
1777726556.122,5688736,586.0
1777726557.134,5688736,586.0
1777726558.147,5688736,587.0
1777726559.158,5688736,587.0
1777726560.169,5688736,587.0
1777726561.182,5688736,587.0
1777726562.194,5688736,587.0
1777726563.206,5688736,587.0
1777726564.218,5688736,588.0
1777726565.231,5688736,588.0
1777726566.242,5688736,588.0
1777726567.255,5688736,588.0
1777726568.267,5688736,588.0
1777726569.279,5688736,588.0
