elapsed_sec,rss_kb,cpu_pct
1777716460.473,12548,0.0
1777716461.48,136256,101.0
1777716462.492,7402580,129.0
1777716463.502,7478476,193.0
1777716464.513,7508484,296.0
1777716465.523,7515268,358.0
1777716466.534,7515396,400.0
1777716467.545,7515920,429.0
1777716468.557,7515920,451.0
1777716469.568,7525488,468.0
1777716470.58,7525488,482.0
1777716471.594,7525488,494.0
1777716472.608,7525488,503.0
1777716473.621,7525488,511.0
1777716474.635,7525488,518.0
1777716475.646,7552032,524.0
1777716476.657,7552032,529.0
1777716477.668,7552032,534.0
1777716478.68,7552032,538.0
1777716479.691,7552032,541.0
1777716480.702,7552032,544.0
1777716481.717,7552032,547.0
1777716482.73,7552032,550.0
1777716483.742,7552032,553.0
1777716484.755,7552032,555.0
1777716485.768,7552032,557.0
1777716486.78,7581680,559.0
1777716487.791,7581680,561.0
1777716488.802,7582732,562.0
1777716489.814,7582732,564.0
1777716490.825,7582732,565.0
1777716491.837,7582732,567.0
1777716492.849,7582732,568.0
1777716493.86,7594192,569.0
1777716494.872,7594192,570.0
1777716495.887,7594192,571.0
1777716496.902,7594192,572.0
1777716497.917,7594192,573.0
1777716498.932,7594192,574.0
1777716499.948,7594192,575.0
1777716500.958,7635080,576.0
1777716501.969,7635080,576.0
1777716502.981,7635080,577.0
1777716503.992,7635080,578.0
1777716505.003,7635080,578.0
1777716506.014,7635080,579.0
1777716507.025,7635080,580.0
1777716508.038,7635080,580.0
1777716509.052,7635080,581.0
1777716510.066,7635080,570.0
1777716511.079,7635080,570.0
1777716512.094,7635080,571.0
1777716513.109,7635080,572.0
1777716514.124,7635080,572.0
1777716515.135,7673216,573.0
1777716516.146,7673216,574.0
1777716517.158,7673216,574.0
1777716518.169,7673216,575.0
1777716519.181,7673216,575.0
1777716520.194,7673216,576.0
1777716521.208,7673216,576.0
1777716522.223,7673216,577.0
1777716523.238,7673216,577.0
1777716524.249,7705936,578.0
1777716525.26,7705936,578.0
1777716526.271,7705936,579.0
1777716527.283,7705936,579.0
1777716528.294,7705936,579.0
1777716529.305,7705936,580.0
1777716530.32,7705936,580.0
1777716531.335,7705936,581.0
1777716532.348,7705936,581.0
1777716533.363,7705936,581.0
1777716534.374,7705936,582.0
1777716535.385,7741408,582.0
1777716536.396,7741408,582.0
1777716537.406,7741408,583.0
1777716538.417,7741408,583.0
1777716539.429,7741408,583.0
1777716540.441,7741408,584.0
1777716541.452,7741408,584.0
1777716542.463,7741408,584.0
1777716543.478,7741408,584.0
1777716544.493,7741408,585.0
1777716545.508,7741408,585.0
1777716546.523,7741408,585.0
1777716547.533,7779392,585.0
1777716548.544,7779392,586.0
1777716549.555,7779392,586.0
1777716550.566,7779392,586.0
1777716551.578,7779392,586.0
1777716552.589,7779392,587.0
1777716553.602,7779392,587.0
1777716554.616,7779392,587.0
1777716555.631,7779392,587.0
1777716556.646,7779392,587.0
1777716557.661,7779392,588.0
1777716558.671,7816172,588.0
1777716559.682,7816172,588.0
1777716560.693,7816172,588.0
1777716561.705,7816172,588.0
1777716562.716,7816172,588.0
1777716563.728,7816172,589.0
1777716564.742,7816172,589.0
1777716565.756,7816172,589.0
1777716566.769,7816172,589.0
1777716567.783,7816172,589.0
1777716568.793,7849108,590.0
1777716569.805,7849108,590.0
1777716570.816,7849108,590.0
1777716571.827,7849108,590.0
1777716572.838,7849108,590.0
1777716573.849,7849108,590.0
1777716574.86,7849108,590.0
1777716575.875,7849108,591.0
1777716576.886,7849108,591.0
1777716577.901,7849108,591.0
1777716578.916,7849108,591.0
1777716579.931,7849108,591.0
1777716580.946,7849108,591.0
1777716581.961,7849108,591.0
1777716582.971,7887364,591.0
1777716583.982,7887364,592.0
1777716584.993,7887364,592.0
1777716586.004,7887364,592.0
1777716587.015,7887364,592.0
1777716588.03,7887364,592.0
1777716589.045,7887364,592.0
1777716590.059,7887364,592.0
1777716591.073,7887364,588.0
1777716592.087,7887364,588.0
1777716593.098,7921928,588.0
1777716594.109,7921928,588.0
1777716595.121,7921928,588.0
1777716596.132,7921928,589.0
1777716597.144,7921928,589.0
1777716598.155,7921928,589.0
1777716599.171,7921928,589.0
1777716600.187,7921928,589.0
1777716601.202,7921928,589.0
1777716602.218,7921928,589.0
1777716603.234,7921928,590.0
1777716604.249,7921928,590.0
1777716605.264,7921928,590.0
1777716606.276,7957892,590.0
1777716607.287,7957892,590.0
1777716608.298,7957892,590.0
1777716609.311,7957892,590.0
1777716610.323,7957892,590.0
1777716611.334,7957892,590.0
1777716612.346,7957892,591.0
1777716613.362,7957892,591.0
1777716614.377,7957892,591.0
1777716615.393,7957892,591.0
1777716616.405,7957892,591.0
1777716617.421,7957892,591.0
1777716618.437,7957892,591.0
1777716619.448,7996016,591.0
1777716620.459,7996016,591.0
1777716621.471,7996016,591.0
1777716622.482,7996016,592.0
1777716623.494,7996016,592.0
1777716624.508,7996016,592.0
1777716625.521,7996016,592.0
1777716626.535,7996016,592.0
1777716627.55,7996016,592.0
1777716628.562,7996016,592.0
1777716629.573,8030824,592.0
1777716630.585,8030824,592.0
1777716631.596,8030824,592.0
1777716632.607,8030824,592.0
1777716633.619,8030824,593.0
1777716634.633,8030824,593.0
1777716635.647,8030824,593.0
1777716636.662,8030824,593.0
1777716637.677,8030824,593.0
1777716638.692,8030824,593.0
1777716639.708,8030824,593.0
