elapsed_sec,rss_kb,cpu_pct,thermal_max_c,rapl_package_energy_uj
1778057703.402,12928,0.0,66.0,32130983418
1778057704.411,3543216,101.0,72.0,32162488586
1778057705.424,4537936,424.0,77.0,32227025408
1778057706.437,4666476,616.0,90.0,32316462679
1778057707.449,4666784,714.0,83.0,32405947558
1778057708.459,4666784,773.0,88.0,32497319272
1778057709.472,4666784,813.0,78.0,32567338136
1778057710.483,4666784,841.0,78.0,32632449846
1778057711.495,4666784,862.0,77.0,32697669040
1778057712.507,4718244,878.0,77.0,32763048084
1778057713.52,4721152,891.0,75.0,32826022532
1778057714.537,4721152,902.0,77.0,32889901946
1778057715.55,4721152,911.0,77.0,32953031057
1778057716.563,4721152,919.0,75.0,33016592784
1778057717.575,4721152,926.0,77.0,33079753877
1778057718.589,4721152,931.0,77.0,33143012443
1778057719.604,4721152,937.0,76.0,33206623792
1778057720.618,4721152,941.0,77.0,33269719577
1778057721.632,4721152,945.0,77.0,33333427483
1778057722.649,4721152,949.0,77.0,33397005506
1778057723.662,4721152,952.0,77.0,33459980016
1778057724.675,4721152,955.0,80.0,33524100030
1778057725.688,4721152,957.0,75.0,33588705638
1778057726.701,4721152,959.0,75.0,33653447599
1778057727.715,4721152,962.0,77.0,33717910691
1778057728.725,4777948,962.0,91.0,33797535060
1778057729.737,4777948,964.0,77.0,33880958857
1778057730.748,4777948,966.0,78.0,33946237316
1778057731.774,4777948,968.0,80.0,34012408838
1778057732.789,4777948,969.0,78.0,34077822184
1778057733.801,4829408,971.0,78.0,34143240351
1778057734.815,4829408,972.0,77.0,34206770401
1778057735.829,4829408,973.0,77.0,34270014319
1778057736.842,4829408,974.0,77.0,34333670589
1778057737.855,4829408,975.0,79.0,34396872576
1778057738.868,4829408,976.0,75.0,34460035561
1778057739.885,4829408,977.0,75.0,34523954098
1778057740.899,4829408,978.0,77.0,34587203143
1778057741.915,4829408,979.0,77.0,34650908852
1778057742.927,4829408,980.0,77.0,34714257261
1778057743.94,4829408,981.0,75.0,34777458882
1778057744.952,4829408,982.0,77.0,34841054239
1778057745.968,4829408,982.0,77.0,34904558532
1778057746.982,4829408,983.0,77.0,34967879415
1778057747.991,4903520,983.0,75.0,35030262556
1778057749.004,4885412,984.0,90.0,35122419302
1778057750.016,4885412,984.0,77.0,35196219711
1778057751.029,4885412,985.0,79.0,35261429383
1778057752.042,4885412,985.0,75.0,35326399371
1778057753.054,4885412,986.0,78.0,35391989535
1778057754.067,4936872,967.0,78.0,35457401782
1778057755.079,4936872,968.0,77.0,35521187507
1778057756.095,4936872,969.0,77.0,35585761317
1778057757.116,4936872,970.0,75.0,35651008403
1778057758.13,4936872,970.0,77.0,35715836789
1778057759.144,4936872,971.0,75.0,35779132587
1778057760.158,4936872,972.0,75.0,35842656899
1778057761.173,4936872,973.0,75.0,35905898437
1778057762.183,4992764,973.0,90.0,35981621509
1778057763.195,4992764,973.0,76.0,36052102347
1778057764.207,4992764,974.0,79.0,36117622992
1778057765.22,4992764,975.0,77.0,36182691856
1778057766.233,4992764,975.0,79.0,36247989419
1778057767.246,4992764,976.0,81.0,36313565850
1778057768.258,4992764,976.0,81.0,36379212716
1778057769.271,5044224,977.0,77.0,36444690148
1778057770.284,5044224,977.0,77.0,36507590866
1778057771.297,5044224,978.0,77.0,36570843023
1778057772.311,5044224,978.0,75.0,36634208889
1778057773.324,5044224,979.0,75.0,36697715684
1778057774.337,5044224,979.0,75.0,36760842964
1778057775.348,5044224,980.0,77.0,36824409208
1778057776.368,5044224,980.0,78.0,36887944812
1778057777.381,5044224,981.0,74.0,36951088632
1778057778.401,5044224,981.0,75.0,37015144315
1778057779.414,5044224,981.0,78.0,37078284901
1778057780.432,5044224,982.0,77.0,37141915414
1778057781.445,5044224,982.0,77.0,37205089080
1778057782.458,5044224,983.0,75.0,37268269278
1778057783.472,5044224,983.0,75.0,37332016368
1778057784.484,5100960,983.0,90.0,37409324703
1778057785.496,5100960,983.0,81.0,37499278940
1778057786.508,5100960,984.0,81.0,37564424281
