elapsed_sec,rss_kb,cpu_pct
1777723491.562,12240,0.0
1777723492.57,3561784,100.0
1777723493.586,4538992,281.0
1777723494.596,4645232,387.0
1777723495.606,4647380,441.0
1777723496.616,4647380,474.0
1777723497.626,4647380,496.0
1777723498.637,4647380,512.0
1777723499.648,4647380,523.0
1777723500.659,4698840,532.0
1777723501.671,4701740,540.0
1777723502.683,4701740,546.0
1777723503.695,4701740,551.0
1777723504.712,4701740,555.0
1777723505.728,4701740,559.0
1777723506.742,4701740,562.0
1777723507.755,4768972,564.0
1777723508.766,4769288,567.0
1777723509.776,4769288,569.0
1777723510.787,4769288,571.0
1777723511.799,4769288,572.0
1777723512.81,4769288,574.0
1777723513.822,4820748,575.0
1777723514.834,4823448,577.0
1777723515.846,4823448,578.0
1777723516.859,4823448,579.0
1777723517.871,4823448,580.0
1777723518.882,4823448,581.0
1777723519.894,4823448,582.0
1777723520.909,4823448,583.0
1777723521.919,4879864,583.0
1777723522.93,4879864,584.0
1777723523.942,4879864,585.0
1777723524.953,4879864,585.0
1777723525.964,4879864,586.0
1777723526.975,4879864,586.0
1777723527.986,4931324,587.0
1777723529.002,4931324,587.0
1777723530.019,4931324,588.0
1777723531.035,4931324,589.0
1777723532.051,4931324,589.0
1777723533.065,4931324,575.0
1777723534.079,4931324,576.0
1777723535.09,4997076,577.0
1777723536.1,4997440,577.0
1777723537.112,4997440,578.0
1777723538.123,4997440,578.0
1777723539.135,4997440,579.0
1777723540.146,4997440,580.0
1777723541.157,4997440,580.0
1777723542.169,5048900,581.0
1777723543.182,5048900,581.0
1777723544.194,5048900,581.0
1777723545.21,5048900,582.0
1777723546.226,5048900,582.0
1777723547.238,5048900,583.0
1777723548.25,5048900,583.0
1777723549.262,5048900,584.0
1777723550.273,5048900,584.0
1777723551.286,5048900,584.0
1777723552.297,5048900,585.0
1777723553.308,5048900,585.0
1777723554.32,5048900,586.0
1777723555.331,5048900,586.0
1777723556.344,5048900,586.0
1777723557.357,5048900,586.0
1777723558.369,5048900,587.0
1777723559.38,5048900,587.0
1777723560.392,5106376,587.0
1777723561.403,5106376,587.0
1777723562.414,5106376,588.0
1777723563.425,5106376,588.0
1777723564.436,5106376,588.0
1777723565.447,5106376,588.0
1777723566.458,5157836,589.0
1777723567.47,5157836,589.0
1777723568.481,5157836,589.0
1777723569.498,5157836,589.0
1777723570.51,5157836,589.0
1777723571.522,5157836,590.0
1777723572.535,5157836,590.0
1777723573.547,5217204,590.0
1777723574.558,5217204,590.0
1777723575.569,5217204,590.0
1777723576.58,5217204,590.0
1777723577.591,5217204,591.0
1777723578.602,5217204,591.0
1777723579.611,5217204,591.0
1777723580.62,5268664,591.0
1777723581.631,5268664,591.0
1777723582.642,5268664,591.0
1777723583.654,5269904,591.0
1777723584.666,5269904,592.0
1777723585.681,5269904,592.0
1777723586.696,5269904,592.0
1777723587.707,5269904,592.0
1777723588.719,5269904,592.0
1777723589.731,5269904,592.0
1777723590.743,5325440,592.0
1777723591.754,5325440,592.0
1777723592.765,5325440,593.0
1777723593.776,5325440,593.0
1777723594.787,5325440,593.0
1777723595.8,5325440,593.0
1777723596.812,5325440,593.0
1777723597.823,5376900,593.0
1777723598.833,5432804,593.0
1777723599.845,5432804,593.0
1777723600.856,5432804,593.0
1777723601.868,5432804,593.0
1777723602.878,5432804,594.0
1777723603.89,5432804,594.0
1777723604.901,5484264,594.0
1777723605.909,5530328,594.0
1777723606.921,5539968,594.0
1777723607.932,5539968,594.0
1777723608.944,5539968,594.0
1777723609.953,5539968,594.0
1777723610.964,5539968,594.0
1777723611.975,5539968,594.0
1777723612.987,5539968,594.0
1777723613.998,5539968,595.0
1777723615.009,5591428,595.0
1777723616.023,5591428,595.0
1777723617.035,5591428,595.0
1777723618.046,5591428,595.0
1777723619.057,5648216,595.0
1777723620.068,5648216,590.0
1777723621.08,5648216,590.0
1777723622.091,5648216,591.0
1777723623.103,5648216,591.0
1777723624.114,5699676,591.0
1777723625.132,5699676,591.0
1777723626.152,5699676,591.0
1777723627.167,5699676,591.0
1777723628.18,5699676,591.0
1777723629.193,5699676,591.0
1777723630.206,5699676,592.0
1777723631.218,5755160,592.0
1777723632.229,5755160,592.0
1777723633.241,5755160,592.0
1777723634.252,5755160,592.0
1777723635.263,5755160,592.0
1777723636.275,5755160,592.0
1777723637.286,5806620,592.0
1777723638.303,5806620,592.0
1777723639.315,5755264,592.0
1777723640.326,5755264,592.0
1777723641.338,5755264,592.0
1777723642.349,5755264,592.0
1777723643.36,5757016,593.0
1777723644.37,5806724,593.0
1777723645.398,5806724,593.0
1777723646.409,5806724,593.0
1777723647.422,5806724,593.0
1777723648.433,5806724,593.0
1777723649.444,5806724,593.0
1777723650.454,5861948,593.0
1777723651.465,5861948,593.0
1777723652.477,5861948,593.0
1777723653.488,5861948,593.0
1777723654.5,5861948,593.0
1777723655.512,5861948,593.0
1777723656.523,5913408,593.0
1777723657.535,5913408,594.0
1777723658.547,5968936,594.0
1777723659.558,5968936,594.0
1777723660.57,5968936,594.0
1777723661.582,5968936,594.0
1777723662.593,5968936,594.0
1777723663.604,6020396,594.0
1777723664.617,6020396,594.0
1777723665.63,6020396,594.0
1777723666.648,6020396,594.0
1777723667.663,6020396,594.0
1777723668.676,6020396,594.0
1777723669.689,6020396,594.0
1777723670.699,6075876,594.0
1777723671.711,6075876,594.0
1777723672.722,6075876,594.0
1777723673.733,6075876,595.0
1777723674.744,6075876,595.0
1777723675.755,6075876,595.0
1777723676.766,6099608,595.0
1777723677.777,6127336,595.0
1777723678.791,6127336,595.0
1777723679.803,6182776,595.0
1777723680.815,6182776,595.0
1777723681.827,6182776,595.0
1777723682.839,6182776,595.0
1777723683.85,6234236,595.0
1777723684.862,6234236,595.0
1777723685.874,6234236,595.0
1777723686.886,6234236,595.0
1777723687.899,6234236,595.0
1777723688.912,6234236,595.0
1777723689.924,6234236,595.0
1777723690.936,6289080,595.0
1777723691.946,6289080,595.0
1777723692.957,6289080,595.0
1777723693.968,6289080,595.0
1777723694.98,6289080,596.0
1777723695.991,6340540,596.0
1777723697.002,6340540,596.0
1777723698.013,6395844,596.0
1777723699.024,6395844,596.0
1777723700.035,6395844,596.0
1777723701.047,6395844,596.0
1777723702.058,6395844,593.0
1777723703.07,6395844,593.0
1777723704.081,6447304,593.0
1777723705.094,6447304,593.0
1777723706.106,6447304,593.0
1777723707.118,6447304,593.0
1777723708.129,6447304,593.0
1777723709.141,6447304,593.0
1777723710.154,6447304,593.0
1777723711.165,6502688,593.0
1777723712.176,6502688,593.0
1777723713.187,6502688,594.0
1777723714.198,6502688,594.0
1777723715.209,6502688,594.0
1777723716.22,6554148,594.0
1777723717.235,6554148,594.0
1777723718.25,6554148,594.0
1777723719.265,6554148,594.0
1777723720.279,6554148,594.0
1777723721.289,6609708,594.0
1777723722.3,6609708,594.0
1777723723.311,6609708,594.0
1777723724.323,6609708,594.0
1777723725.334,6609708,594.0
1777723726.345,6661168,594.0
1777723727.354,6673400,594.0
1777723728.365,6716252,594.0
1777723729.376,6716252,594.0
1777723730.387,6716252,594.0
1777723731.398,6716252,594.0
1777723732.409,6716252,594.0
1777723733.42,6767712,594.0
1777723734.432,6767712,594.0
1777723735.444,6767712,595.0
1777723736.455,6716208,594.0
1777723737.466,6716208,595.0
1777723738.477,6716208,595.0
1777723739.489,6716208,595.0
1777723740.501,6716208,595.0
1777723741.513,6767668,595.0
1777723742.529,6767668,595.0
1777723743.542,6767668,595.0
1777723744.554,6767668,595.0
1777723745.567,6767668,595.0
1777723746.579,6767668,595.0
1777723747.591,6767668,595.0
1777723748.603,6823088,595.0
1777723749.614,6823088,595.0
1777723750.627,6823088,595.0
1777723751.638,6823088,595.0
1777723752.649,6823088,595.0
1777723753.661,6823088,595.0
1777723754.672,6823088,595.0
1777723755.684,6874548,595.0
1777723756.695,6874548,595.0
1777723757.71,6874548,595.0
1777723758.721,6874548,595.0
1777723759.737,6874548,595.0
1777723760.754,6874548,595.0
1777723761.766,6874548,596.0
1777723762.782,6874548,596.0
1777723763.797,6874548,596.0
1777723764.809,6874548,596.0
1777723765.821,6874548,596.0
1777723766.832,6874548,596.0
1777723767.846,6874548,596.0
1777723768.859,6874548,596.0
